age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country,income,education-num,education
36,249576,5443,4,39,6,4,3,4,4,0,39,0,13,9
37,184181,5145,6,15,2,4,10,4,4,1,39,0,10,15
31,238500,5,6,46,2,0,4,3,1,1,39,0,9,11
44,183817,5,4,39,4,0,3,3,4,0,39,0,10,15
37,56780,88158,5,44,2,4,0,3,4,1,39,3,10,15
37,116627,87324,5,45,4,5,14,4,4,1,0,1,10,15
44,120725,5362,6,42,4,6,8,3,4,0,39,0,13,9
30,248212,83575,6,46,7,4,8,0,4,0,39,2,9,11
21,122894,4,3,40,6,0,8,4,4,0,39,1,9,11
37,184276,82627,4,44,4,3,5,1,4,1,39,0,13,9
36,368880,18,1975,30,0,2,1,1,4,0,30,1,13,9
21,60680,23,5,39,4,4,11,4,4,0,39,0,9,11
21,117478,7,4,39,6,4,11,1,2,0,39,0,13,9
20,252735,4,5,45,6,4,10,4,4,1,3,0,9,11
30,120235,11589,4,39,4,0,3,2,4,0,8,0,9,11
37,64251,3,5,45,4,4,12,1,4,0,39,0,10,15
46,119327,84751,4,39,1,4,10,1,4,1,39,1,3,4
37,181898,18,4,46,6,4,12,3,4,1,1,0,13,9
20,244733,85604,6,11,4,2,12,4,4,0,39,0,9,11
36,260493,11,5,40,6,2,12,2,4,0,8,1,13,9
21,122008,20,4,45,6,4,4,3,4,0,39,0,9,11
35,54340,23,5,39,4,0,13,4,4,1,39,0,6,0
37,246261,17,5,39,6,5,6,1,4,0,3,0,16,10
21,180457,13,4,30,4,4,14,3,4,1,39,2,12,7
45,65912,58,3,52,4,5,3,0,2,1,11,1,9,11
43,250381,13,6,39,6,4,1,1,4,0,39,0,16,10
44,63027,13,5,13,4,3,8,1,2,0,39,2,3,4
44,117230,1,5,44,2,4,7,4,4,0,39,0,14,12
45,248083,11,5,31,0,0,10,2,4,0,19,0,9,11
30,185047,82435,4,47,4,5,14,3,4,1,39,3,9,11
30,345448,12088,6,44,4,6,1,4,4,0,39,0,9,11
43,72134,4,6,31,0,4,8,3,4,0,0,3,13,9
30,249295,83709,5,47,4,0,11,4,4,0,39,1,10,15
36,119960,1,4,12,7,2,3,1,2,1,39,0,10,15
20,114721,37,6,41,1,4,10,1,4,0,39,3,8,2
20,118311,85134,1942,13,4,0,3,3,2,1,39,0,9,11
37,116399,5005,1983,44,4,0,12,1,4,0,39,0,14,12
45,185400,7,5,48,4,4,10,3,4,0,39,1,7,1
45,252033,31,5,39,4,0,12,1,1,0,39,1,9,11
20,249033,41,1958,39,0,3,0,1,4,1,39,1,9,11
37,340985,12380,3,13,2,0,6,4,4,1,39,1,13,9
37,179564,2,4,44,4,6,11,1,4,0,39,1,13,9
37,116898,11,4,39,4,4,4,3,4,0,39,0,16,10
44,248782,5285,5,39,4,4,0,1,4,1,39,3,9,11
21,246858,17,1936,39,4,4,12,4,4,1,39,0,10,15
43,242584,3,4,39,4,3,1,1,4,1,39,2,9,11
20,120102,5189,7,39,2,4,1,4,4,1,39,0,9,11
44,182871,81832,5,39,4,4,4,1,4,0,39,1,12,7
31,55804,14,3,45,4,4,11,4,0,1,39,2,11,8
44,118048,2,6,39,0,2,4,1,4,0,39,0,10,15
30,120931,84375,1912,13,4,0,10,3,4,0,39,0,10,15
30,119580,34,6,39,0,0,5,1,1,0,39,0,14,12
45,122035,12116,6,15,4,2,1,0,2,1,39,0,14,12
42,62876,25,6,39,6,0,8,1,4,1,39,1,13,9
31,185465,83243,5,32,1,2,3,3,4,0,0,0,10,15
30,118634,21,5,12,4,4,2,1,4,0,39,0,10,15
43,184435,5348,6,12,2,0,1,4,2,0,39,0,9,11
20,56593,5502,5,39,4,0,10,0,4,0,39,2,14,12
31,250383,15,6,12,4,0,8,1,4,1,39,1,9,11
45,239864,86666,6,30,4,4,10,2,1,0,39,0,9,11
37,186954,1,5,46,2,4,1,4,2,0,39,0,13,9
30,187610,5,1936,48,4,2,12,4,4,1,39,0,10,15
31,121627,5,4,39,6,0,10,3,4,0,19,0,9,11
30,346472,4,5,14,4,4,1,1,4,1,10,0,9,11
30,62418,4,4,44,4,4,8,4,1,1,39,3,10,15
44,349377,81683,5,44,4,4,12,1,4,0,39,2,2,3
45,116330,12485,1932,39,4,4,1,4,1,1,39,1,13,9
20,62242,13,1914,45,4,4,4,3,4,1,39,1,13,9
20,186504,11969,8,13,6,4,7,1,4,1,39,1,9,11
20,184548,16,5,44,4,6,4,1,4,0,39,1,10,15
21,185088,4963,4,39,6,0,7,4,4,0,39,1,16,10
36,65562,5229,6,45,4,0,4,1,4,0,39,0,3,4
21,250389,9,5,15,4,3,1,5,4,1,39,0,13,9
44,117711,8,5,13,4,4,8,4,4,0,39,0,10,15
45,248412,40,4,46,5,6,12,3,4,1,39,1,9,11
20,250542,46,5,13,7,0,10,3,4,1,39,0,14,12
21,61658,81858,5,39,4,6,5,2,4,0,14,0,10,15
20,357249,5,5,39,6,0,8,1,4,1,39,3,9,11
20,239219,7,6,30,4,4,11,0,4,1,39,0,9,11
36,121459,5094,6,39,0,2,4,2,4,0,39,1,16,10
35,252387,5,4,31,4,4,4,1,4,0,39,1,9,11
30,121258,5,6,44,4,5,7,0,1,1,39,0,9,11
38,125559,13,4,16,4,2,6,5,4,0,10,1,10,15
37,182166,5054,4,39,2,4,5,3,4,1,39,3,7,1
20,56602,12882,5,12,4,4,6,1,4,0,39,3,10,15
20,63870,16,6,39,2,5,1,3,4,0,39,0,13,9
30,182841,19,5,39,4,2,7,1,2,1,24,0,3,4
36,181668,25,6,30,4,0,10,1,4,1,39,0,13,9
35,254679,11,5,39,4,4,5,4,4,1,39,0,16,10
44,59793,84538,1927,39,4,4,10,1,4,1,39,1,13,9
21,119923,0,5,39,0,4,4,3,4,1,39,1,11,8
30,252708,5055,5,12,2,5,1,1,4,1,39,0,9,11
20,243306,13,5,39,4,6,7,3,4,1,39,1,15,14
21,120381,5116,5,47,7,4,12,1,4,1,39,0,9,11
30,351735,85142,4,13,4,4,1,3,4,1,39,0,9,11
30,63484,10,5,46,4,4,8,4,4,1,39,0,10,15
30,252736,17,5,39,4,0,4,1,4,1,40,1,9,11
36,63927,13,5,44,4,4,4,1,4,1,3,0,16,10
30,66705,45,6,45,4,0,13,3,4,1,39,3,11,8
31,187160,5088,3,39,6,4,1,5,1,0,39,0,6,0
46,353830,23,2,40,7,0,3,4,4,1,39,1,9,11
31,346392,4980,6,43,5,4,1,1,4,0,39,1,10,15
20,115058,5037,5,31,4,4,0,4,4,1,22,0,10,15
37,360541,12039,4,39,0,0,0,1,4,1,39,1,9,11
45,116209,17,5,46,6,4,1,4,4,0,39,1,14,12
43,121624,83648,6,13,4,0,12,4,4,1,39,0,9,11
31,250226,88267,4,39,4,6,14,1,4,0,39,0,10,15
30,240223,5,5,46,6,3,10,4,4,0,39,3,9,11
21,62916,1,1930,14,5,2,4,1,4,1,3,0,16,10
43,239339,5620,4,11,4,4,10,1,4,1,39,0,9,11
20,68193,5276,5,13,4,6,6,4,4,1,39,0,6,0
36,183857,9,7,39,4,5,3,4,4,0,39,2,6,0
30,64097,20,4,39,1,5,13,1,4,0,39,1,9,11
37,244761,2,4,46,6,0,4,1,4,1,39,1,7,1
20,253165,87625,7,30,7,4,8,1,4,0,0,2,10,15
20,183952,5082,6,39,4,2,10,1,4,0,39,2,13,9
37,345208,7,5,13,4,2,13,0,4,1,39,1,16,10
45,122315,4959,3,40,7,5,12,1,3,1,39,0,6,0
44,62648,88050,6,39,2,0,1,3,4,0,39,1,9,11
21,60236,12140,4,39,1,4,11,1,4,1,26,0,10,15
20,185359,5120,5,39,4,6,4,1,4,1,39,2,9,11
20,255490,28,5,12,0,2,13,0,4,1,11,1,10,15
30,348870,5233,5,39,4,4,4,1,4,1,39,1,12,7
36,118731,6,5,39,7,4,8,4,4,1,39,0,14,12
43,120749,21,6,12,4,0,10,1,4,1,39,0,14,12
20,251218,5267,6,39,5,4,12,0,4,0,39,3,10,15
43,59292,23,5,45,4,6,10,1,4,1,39,0,2,3
21,183706,11870,5,14,4,4,1,1,4,0,39,2,14,12
21,120104,80552,5,46,4,6,12,3,4,1,39,1,7,1
20,185883,18,7,12,4,4,4,3,2,1,39,1,9,11
20,235941,2,5,39,6,4,10,1,4,0,39,0,3,4
45,255206,4994,4,40,5,5,0,3,4,0,39,0,9,11
44,245880,1,4,39,4,4,12,4,2,1,39,0,10,15
30,181992,8,4,11,0,4,8,2,4,0,39,0,9,11
30,246156,4741,6,13,4,4,6,1,4,1,39,0,10,15
36,113921,12616,6,12,4,0,1,1,4,0,39,0,10,15
21,118767,91160,6,39,2,4,10,1,4,1,39,2,4,5
45,62427,4625,4,13,1,2,11,1,4,0,39,1,10,15
36,185967,16,4,39,4,4,12,3,4,0,39,0,9,11
19,260304,14,6,39,5,0,10,1,4,0,39,1,10,15
45,63353,5116,5,13,4,4,12,4,4,1,39,0,10,15
20,123250,4833,6,30,2,4,10,1,4,1,39,1,10,15
21,67824,83750,5,31,4,4,3,1,4,0,5,2,10,15
37,180294,5523,6,12,4,4,3,0,4,0,39,1,10,15
21,362652,86192,2,40,4,4,8,3,4,1,39,0,9,11
44,243969,14,5,44,4,0,10,4,4,1,39,0,9,11
20,119344,4903,6,39,4,4,13,1,2,1,39,1,10,15
37,63643,8,5,12,4,0,1,1,4,1,39,0,13,9
45,183595,17,3,39,4,4,11,3,4,0,39,3,12,7
31,65815,15,5,44,4,2,10,1,1,1,39,0,10,15
29,357722,2,5,39,2,2,6,1,4,0,39,1,9,11
21,121619,7,5,31,5,0,7,1,4,0,39,0,9,11
21,249708,5043,4,14,4,6,8,1,4,0,39,0,13,9
44,181973,12,4,31,4,4,10,1,4,0,39,0,9,11
37,118633,16,4,13,1,2,8,4,4,0,39,0,9,11
44,179626,19,6,39,4,5,1,1,4,0,39,0,6,0
44,244738,84351,5,13,4,4,5,2,3,0,39,1,9,11
46,254220,6,4,40,6,0,3,1,2,1,39,0,14,12
30,118307,5249,6,39,7,4,7,3,4,1,39,0,13,9
31,244760,83830,4,46,0,2,3,1,4,1,39,0,13,9
29,186334,14,7,39,6,4,7,0,4,0,39,3,13,9
21,240579,12516,6,13,5,4,8,0,4,0,39,1,9,11
44,124050,10,7,39,4,4,11,4,1,1,39,0,10,15
21,119747,48,4,13,6,4,8,1,4,0,39,0,7,1
45,121830,5043,5,13,4,4,10,0,4,0,39,0,10,15
37,119006,81389,1905,39,6,4,1,3,2,1,39,3,3,4
45,183088,0,4,46,2,2,8,3,4,1,39,1,14,12
36,121281,5,7,46,1,0,2,1,4,0,39,0,12,7
45,60240,5541,6,39,4,5,10,4,4,1,39,0,10,15
30,58470,5620,4,39,7,4,3,3,4,1,39,1,3,4
20,241736,11545,5,39,4,4,10,4,2,1,39,0,10,15
31,250608,11,1950,49,4,5,1,3,4,1,39,0,5,6
45,244540,11396,4,45,4,4,14,3,4,1,39,0,13,9
20,121821,12408,5,46,6,6,3,1,4,1,39,2,9,11
31,185539,5099,5,39,7,4,3,2,4,0,39,0,10,15
30,119691,3,4,46,4,4,10,4,4,1,39,2,9,11
21,122752,18,4,15,7,4,10,4,4,0,39,1,9,11
31,119375,4740,5,44,4,0,1,1,4,1,39,0,13,9
45,122388,90655,5,15,4,4,9,1,4,1,39,0,5,6
20,185246,14,6,44,0,2,10,1,4,1,39,0,9,11
30,121531,8,4,39,4,0,1,1,4,0,39,0,10,15
20,184629,5119,5,12,7,4,0,1,4,1,39,0,13,9
21,65782,1,6,45,4,4,4,3,4,0,39,0,10,15
20,119023,5248,6,39,4,4,3,4,4,0,39,0,7,1
21,245452,84618,3,39,4,0,10,5,4,1,39,3,11,8
43,116653,16,6,44,7,3,3,1,4,0,39,0,9,11
20,119794,11736,4,39,4,4,9,1,4,1,39,0,9,11
20,55678,5122,6,39,2,4,3,1,4,1,39,0,9,11
21,66343,82605,5,46,6,5,4,1,4,1,39,0,10,15
45,122020,3,4,47,4,3,7,3,4,0,39,0,9,11
44,121025,8,4,31,2,4,1,1,2,0,39,3,14,12
20,248567,85750,7,39,4,0,8,4,4,0,39,0,13,9
20,119258,10,5,44,4,4,8,2,4,1,39,0,5,6
31,185596,5286,3,31,6,0,1,1,4,0,39,0,9,11
30,244610,4844,5,44,0,2,4,3,4,0,39,0,9,11
21,184640,12,5,39,4,0,1,1,4,1,39,2,10,15
35,60549,83473,5,45,4,4,4,4,4,0,39,1,7,1
45,334643,81812,6,39,6,4,3,1,4,0,0,0,9,11
31,185973,20,4,39,0,0,10,4,4,0,39,0,1,13
21,187691,22,5,39,7,0,10,4,4,0,39,1,10,15
45,67419,2,5,40,2,0,4,0,4,1,39,0,11,8
43,116419,80996,4,39,5,0,0,3,4,1,37,1,9,11
43,246104,15,6,10,0,0,1,3,4,0,39,0,3,4
30,62065,18,5,31,0,5,4,1,4,1,39,0,10,15
37,247126,88374,1960,12,4,5,12,5,4,0,39,0,7,1
21,119090,83916,1945,39,2,4,8,4,4,1,39,0,14,12
44,188173,4,6,39,7,4,4,3,4,1,39,0,9,11
30,250519,9,5,45,4,6,3,4,4,1,39,3,9,11
20,119383,6,5,46,6,4,3,1,1,1,39,0,9,11
20,119714,8,5,39,4,5,4,4,4,1,26,0,9,11
36,183276,5079,4,13,6,2,8,1,4,0,23,0,14,12
44,247590,4849,4,31,4,4,10,2,1,1,6,0,9,11
20,63266,4,5,39,4,4,11,3,4,0,39,2,14,12
36,120264,12349,5,39,2,0,10,3,4,0,10,0,6,0
30,182649,4895,4,44,4,0,8,1,2,0,39,1,16,10
43,66142,2,7,46,4,0,5,4,4,1,39,3,11,8
21,363084,85215,4,13,4,4,8,0,4,1,39,0,10,15
20,64436,12,6,39,4,0,12,1,4,1,39,2,13,9
20,245221,5106,5,30,4,6,1,3,4,0,13,1,10,15
30,185357,13321,5,31,0,4,3,3,4,0,23,0,9,11
30,61312,83659,5,31,6,6,10,4,4,1,16,0,10,15
30,241460,2,5,46,8,4,10,1,4,0,39,2,3,4
21,60570,0,4,39,4,4,11,3,4,1,36,0,13,9
30,255230,12,1916,39,4,4,1,1,4,0,39,2,7,1
37,119080,19,3,15,4,0,6,3,2,1,23,2,16,10
36,117635,84923,6,44,1,4,1,3,4,1,39,1,13,9
21,122922,84831,4,46,2,4,6,4,4,0,39,0,2,3
30,63876,5317,6,39,4,2,4,1,4,1,39,0,10,15
35,66766,5207,6,39,4,0,13,1,4,1,39,0,9,11
21,251691,6,4,46,4,3,10,3,4,1,39,0,9,11
21,61929,4878,4,39,4,0,12,1,4,1,39,0,12,7
30,257024,26,5,46,4,5,5,1,4,1,39,2,13,9
36,120833,82669,1923,39,6,0,8,1,4,1,39,1,10,15
36,183138,2,4,46,4,0,1,5,4,1,13,1,10,15
45,64636,17,5,39,0,2,10,1,4,1,23,0,9,11
21,361644,5037,1918,40,2,2,3,4,2,0,39,0,9,11
20,115886,12,5,39,4,6,12,1,4,0,39,3,16,10
30,65209,23,5,39,0,4,3,2,4,0,23,0,9,11
20,247546,1,5,13,4,5,10,4,4,0,39,0,9,11
20,64877,21,5,46,4,0,0,4,4,0,39,0,14,12
30,117392,25,5,44,4,4,3,1,1,1,39,3,10,15
21,61447,4,3,44,6,0,1,4,4,0,39,3,10,15
45,116700,9,4,39,4,0,10,1,1,0,39,0,13,9
21,247471,82801,5,46,6,4,8,3,4,1,39,0,10,15
44,183784,12383,8,39,7,4,11,3,4,1,39,0,4,5
21,123653,2,5,47,4,4,1,1,4,1,39,0,16,10
36,62343,4858,5,45,7,4,7,1,4,1,39,0,9,11
36,185816,4,1963,44,4,5,10,3,4,1,39,1,9,11
43,121887,19,6,30,2,5,3,4,4,1,39,0,9,11
37,249133,82571,3,45,4,0,1,4,4,1,23,3,7,1
20,62656,16,6,39,1,4,14,0,4,1,39,0,7,1
20,184092,21,5,12,4,0,10,1,4,1,39,0,7,1
30,57833,13435,4,44,5,2,4,3,0,0,39,1,13,9
30,182571,5334,5,39,4,0,5,3,4,0,39,1,13,9
20,253994,32,5,39,4,0,7,1,4,1,26,2,15,14
37,63468,13163,6,39,4,4,7,1,4,0,16,0,13,9
36,244089,23,6,12,4,4,6,3,4,1,39,1,10,15
36,185597,81680,5,39,8,4,12,1,4,0,39,0,13,9
45,242949,12,5,45,0,2,10,1,4,0,21,0,10,15
20,118827,5291,6,45,4,0,0,0,4,1,39,1,10,15
20,66822,6,5,45,1,4,4,4,4,0,39,0,7,1
30,182733,1,5,39,4,4,1,2,4,1,11,0,13,9
45,117692,5576,4,31,4,6,7,1,4,0,39,0,10,15
37,120550,10,1917,39,4,4,1,4,4,1,39,0,9,11
44,62623,86860,1902,39,4,5,0,1,4,0,39,3,6,0
20,186487,17,6,39,4,0,13,1,4,0,0,0,9,11
21,186146,8,5,32,4,0,9,1,2,1,39,2,10,15
20,183856,13,4,40,4,0,14,3,0,0,5,0,10,15
21,123158,5356,4,39,4,4,11,1,2,1,39,0,9,11
43,121734,82654,5,39,4,4,7,1,4,0,39,0,10,15
20,242985,5064,4,44,4,0,12,3,4,1,40,0,9,11
36,62887,11,5,45,0,0,11,3,1,1,39,0,11,8
20,180494,6,6,39,6,0,1,1,4,1,39,0,12,7
44,182401,84139,4,39,4,4,12,3,4,0,39,0,9,11
20,122950,4854,5,12,6,2,12,3,4,0,39,3,9,11
36,123711,86181,6,47,4,2,10,1,2,1,39,0,10,15
31,120180,83456,5,39,5,0,10,3,4,1,39,3,9,11
20,67908,2,6,45,0,0,10,1,4,0,39,1,5,6
37,120836,35,4,39,6,4,6,1,4,0,39,0,5,6
43,238990,1,5,39,4,4,1,3,4,1,39,0,10,15
21,346908,5,3,39,4,4,6,4,4,1,39,2,9,11
21,236603,7,5,30,6,4,10,3,1,0,39,1,10,15
45,65807,3,3,40,7,4,8,4,4,1,19,1,13,9
21,63071,20,4,45,7,4,3,1,4,1,39,0,9,11
43,120318,5210,5,39,5,4,5,3,4,0,39,0,10,15
45,251572,83093,7,45,6,0,14,1,4,1,37,1,10,15
30,363095,12242,4,31,6,4,13,5,4,1,39,0,9,11
44,58620,4,4,39,0,4,1,4,2,1,4,0,13,9
20,183028,19,4,39,4,0,10,3,4,0,39,0,10,15
38,120840,1,5,46,4,4,14,4,4,1,39,0,9,11
36,118765,28,4,45,4,0,10,1,4,1,39,3,9,11
45,246874,7,4,12,6,4,7,3,4,1,39,0,13,9
36,257625,11,6,39,4,4,10,2,4,1,39,1,13,9
35,184675,4,6,39,4,2,4,2,4,0,39,0,7,1
43,64152,85937,5,39,4,2,5,1,1,1,39,0,14,12
21,354098,86214,5,39,4,6,3,4,2,0,39,1,9,11
36,117970,86200,1928,43,4,4,2,1,2,0,39,0,11,8
37,242326,83289,4,46,4,4,10,0,4,0,39,0,13,9
36,118124,5143,6,39,4,0,11,1,4,0,39,0,16,10
20,123899,86340,5,39,4,4,12,0,4,0,39,0,13,9
20,121571,4895,5,39,4,0,10,2,2,1,26,0,4,5
36,183482,5046,1963,44,7,4,10,3,4,0,39,0,9,11
30,241282,8,5,39,2,4,14,2,4,1,39,0,10,15
38,58404,81500,5,39,4,4,12,1,4,0,39,0,7,1
21,248568,5292,6,13,4,5,0,3,4,0,39,2,9,11
30,250160,28,5,46,7,5,10,3,4,0,39,3,3,4
31,250831,5,5,13,1,0,11,1,4,0,39,3,10,15
20,58964,83645,6,30,6,0,12,0,4,1,39,2,11,8
44,364073,4813,7,39,4,4,0,0,4,0,39,0,2,3
45,256583,83647,1963,45,0,0,10,0,2,1,39,1,14,12
45,64009,12,4,40,4,2,3,1,4,1,39,2,11,8
30,247187,7,4,13,4,5,8,1,4,1,39,2,9,11
44,253144,42,6,12,4,4,5,4,4,1,39,3,9,11
29,119709,5322,7,39,4,0,1,1,4,1,26,1,15,14
20,124480,4859,5,14,1,4,1,0,0,1,39,1,13,9
45,121810,12445,4,39,4,4,10,4,4,0,39,0,10,15
36,244834,5026,6,13,5,4,12,3,4,0,39,0,9,11
21,184646,5145,3,13,4,4,11,4,4,0,39,1,13,9
45,66095,83603,4,39,4,2,12,1,4,1,39,1,7,1
21,354986,5266,5,46,0,3,8,2,4,1,39,1,10,15
43,64891,15,6,39,0,0,4,1,4,0,26,0,9,11
21,66558,5243,5,39,0,2,10,4,4,0,39,1,10,15
37,119069,8,5,39,4,2,11,3,4,1,26,0,11,8
31,248952,0,4,39,0,5,4,1,4,0,39,0,10,15
20,244301,5044,5,44,4,4,10,3,4,0,39,0,16,10
21,118495,82545,6,12,1,4,10,4,4,1,39,0,13,9
29,250234,9,4,13,4,4,4,1,4,1,39,0,13,9
44,185395,5,5,39,4,5,0,1,4,0,39,0,14,12
30,183596,84933,6,39,4,2,3,4,2,0,39,1,14,12
21,121476,4444,6,39,4,4,3,3,4,0,39,3,10,15
37,63821,17,4,45,4,4,14,3,0,0,39,0,9,11
20,183010,20,5,39,7,0,1,4,4,0,4,0,10,15
30,59738,5117,5,44,6,5,1,1,0,0,40,1,10,15
21,183075,23,5,39,0,0,4,4,4,1,39,1,15,14
44,61747,1,5,46,4,0,4,3,4,1,39,0,9,11
30,246951,86014,5,31,4,3,1,4,4,0,39,1,9,11
37,245614,4,4,46,2,0,12,3,4,1,39,0,2,3
20,183658,11219,5,46,4,2,11,1,4,0,26,1,11,8
31,254086,9,5,14,4,6,1,2,4,0,39,3,9,11
20,63556,24,4,45,2,6,0,4,4,1,39,0,10,15
44,114005,1,5,45,6,2,12,4,4,0,39,1,7,1
43,184417,3,5,39,7,4,8,3,4,0,23,0,10,15
21,121902,22,4,45,2,4,12,2,4,0,39,3,9,11
43,120355,18,5,46,4,0,8,1,4,1,39,2,9,11
37,182431,5104,4,39,4,4,7,1,4,1,39,0,9,11
36,116525,3,6,39,2,4,4,3,4,0,39,0,10,15
30,254488,23,6,39,4,2,3,2,1,0,26,0,10,15
36,185755,21,4,31,4,4,12,4,4,1,39,0,13,9
20,252122,11717,1948,39,6,0,0,1,4,1,39,0,7,1
45,182351,5277,4,13,7,6,5,3,4,0,39,3,3,4
20,184436,12426,4,13,4,4,6,4,4,1,39,3,5,6
30,67274,25,5,44,4,4,4,1,4,1,39,0,13,9
45,59741,9,1911,44,4,4,10,1,4,1,39,1,13,9
21,361579,15,5,14,2,4,7,1,4,1,39,2,11,8
31,183726,22,4,39,0,2,10,0,4,0,39,2,5,6
21,186877,18,4,48,4,0,7,4,4,1,39,0,15,14
30,119905,5072,5,39,4,4,7,4,4,0,39,0,13,9
44,184078,2,5,39,7,0,1,3,4,0,3,0,14,12
36,181651,81890,1942,45,0,0,3,1,4,0,39,0,9,11
44,121107,21,5,39,4,4,4,1,4,0,6,0,9,11
37,122311,4764,4,14,4,2,8,3,4,1,39,1,10,15
37,123330,4992,4,14,4,2,10,5,3,1,26,3,14,12
31,61449,13,4,39,4,4,4,3,4,1,5,2,7,1
37,119776,50,4,14,5,0,10,1,4,0,39,2,9,11
21,244606,4969,5,44,2,5,4,1,4,1,39,1,9,11
37,119857,5059,4,44,4,2,7,4,4,1,39,0,10,15
30,121036,11904,5,39,5,4,11,3,4,1,39,0,6,0
43,65894,4,6,39,4,0,8,1,4,1,39,1,3,4
20,255033,4983,6,39,7,4,7,0,4,0,39,0,6,0
21,241414,17,6,39,4,0,7,4,1,1,39,2,11,8
20,117359,12,5,44,4,0,1,1,4,1,39,1,16,10
43,363566,18,6,39,4,0,14,1,4,0,39,1,9,11
29,124010,9,7,39,4,5,3,3,4,0,39,1,13,9
20,250296,5146,7,39,4,0,3,1,4,0,39,3,9,11
30,252701,11,1934,39,4,4,3,3,1,1,39,1,10,15
44,61156,15,6,39,4,0,11,1,4,0,39,0,11,8
30,120944,16,5,39,4,0,5,1,1,1,39,0,7,1
44,118961,25,6,14,4,2,0,3,4,1,39,2,10,15
30,117335,8,6,39,4,6,7,3,4,0,39,0,16,10
21,251126,5,4,46,6,2,8,3,4,1,39,0,13,9
21,181549,84351,4,39,4,4,8,1,4,0,39,0,6,0
21,184961,87610,4,39,7,4,8,4,4,1,20,0,9,11
43,181151,5098,2003,44,4,4,14,1,4,1,39,1,9,11
45,63208,28,5,39,4,0,10,2,4,1,39,1,11,8
37,121032,5053,5,30,4,5,4,2,1,1,39,1,9,11
30,120747,7,6,31,6,4,8,1,1,1,39,0,12,7
37,62692,1,6,13,4,4,9,2,4,0,39,1,13,9
20,179260,18,4,39,4,4,10,3,4,1,39,0,10,15
36,118786,82239,5,14,4,4,14,3,4,1,39,0,10,15
20,251862,23,6,39,4,4,13,4,4,0,39,0,10,15
44,116752,24,5,39,4,0,4,4,4,1,39,0,9,11
44,62505,84801,5,39,6,6,4,3,2,1,39,1,9,11
37,244043,5232,6,30,5,4,4,1,4,0,39,3,4,5
36,65504,4941,6,39,4,4,5,1,1,1,39,0,7,1
35,356652,82177,5,39,4,5,1,1,4,1,39,0,14,12
30,119116,5162,5,39,2,4,12,4,4,1,39,2,10,15
43,182743,29,6,39,4,0,10,1,1,1,39,0,13,9
31,121534,15,6,43,4,0,1,1,4,1,39,1,10,15
20,122879,55,6,12,4,0,12,1,4,0,39,3,9,11
44,63696,5344,6,39,4,4,0,1,4,0,39,1,10,15
30,247120,11,5,45,4,4,10,3,4,1,39,0,13,9
43,184887,12631,5,39,0,4,4,3,4,0,39,1,9,11
31,251238,12199,5,39,4,4,1,1,1,1,39,0,10,15
43,54305,5180,4,39,4,4,1,4,4,0,39,1,7,1
20,64179,39,7,39,4,4,4,1,4,1,4,1,9,11
20,61148,1,4,44,4,0,1,1,4,1,16,0,13,9
21,251415,20,5,15,6,4,9,1,4,0,39,1,14,12
45,179600,5338,5,39,4,4,1,0,2,1,39,0,7,1
21,64382,3,1924,46,5,0,10,4,4,1,39,0,9,11
20,182822,18,4,45,2,0,10,3,4,0,39,1,16,10
44,120780,1,5,39,4,4,8,3,4,1,39,0,5,6
45,181274,86965,4,39,4,4,0,1,4,0,39,0,10,15
30,256717,5280,5,14,1,4,8,1,4,1,39,0,7,1
45,187764,5434,6,39,4,4,4,3,2,1,39,1,5,6
44,67072,11,7,31,4,4,4,5,4,0,39,0,11,8
30,120822,1,6,13,4,0,1,4,4,1,39,1,13,9
30,248134,11381,1915,39,4,3,11,4,4,1,31,0,4,5
20,182140,8,5,39,7,4,8,2,4,0,39,3,10,15
36,61207,13,1899,39,0,0,4,3,4,1,22,0,14,12
44,115320,11743,5,39,4,4,6,4,4,0,39,0,7,1
37,63466,20,4,13,4,4,13,1,4,0,39,0,10,15
45,251995,84486,5,39,4,4,4,3,4,0,39,0,13,9
21,185218,32,4,39,4,0,7,1,3,0,19,0,12,7
44,117335,11834,5,39,5,4,8,4,4,1,39,0,10,15
44,250438,27,7,39,4,0,10,3,4,1,39,0,10,15
37,64336,11,6,45,7,4,0,1,4,1,39,2,9,11
20,250289,6,6,31,4,4,7,0,4,0,39,0,10,15
21,122140,81289,5,44,4,0,0,4,4,1,39,0,11,8
30,251511,3,6,46,5,4,10,3,4,0,37,0,9,11
20,243513,6,5,39,0,0,4,1,4,0,0,0,10,15
20,251554,8,5,13,4,4,4,3,2,0,31,0,7,1
36,241516,12,6,44,4,4,10,4,4,0,39,2,10,15
20,116977,28,6,13,2,0,4,0,4,1,23,0,9,11
36,61588,34,5,13,4,4,7,3,4,0,39,0,10,15
46,248663,12,6,39,5,2,11,3,4,1,6,2,10,15
36,252414,80955,4,39,4,4,11,1,4,0,39,1,13,9
37,119149,5076,4,46,2,5,8,3,2,0,39,3,13,9
30,63314,13557,5,44,4,3,10,1,4,1,39,0,7,1
45,60866,5,4,39,4,0,10,4,4,0,39,0,11,8
36,124541,5110,6,44,1,0,11,0,4,1,39,3,9,11
30,249445,4908,7,30,4,4,10,4,4,0,39,1,14,12
21,122498,17,4,44,4,4,10,1,0,1,39,1,9,11
