workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
4,15,4,13,3,4,1,39,1,19,218956,10,0,0,20
4,15,4,13,3,4,1,39,0,23,549349,10,0,0,40
4,9,2,10,0,4,1,39,2,36,354078,13,0,0,60
5,11,2,4,0,4,1,39,2,32,99309,9,0,0,40
0,9,2,0,0,4,1,39,2,61,160625,13,4386,0,15
4,11,0,6,3,4,0,39,0,34,290763,9,0,0,40
4,15,4,1,3,4,0,39,0,24,127139,10,0,0,40
4,9,2,4,5,4,0,39,2,31,127610,13,0,0,50
4,15,4,12,3,4,0,39,0,19,123718,10,0,0,20
4,11,2,7,0,2,1,39,1,60,241013,9,0,0,40
4,11,2,14,0,4,1,39,0,40,210013,9,0,0,50
0,9,2,0,0,4,1,39,0,76,173542,13,0,0,10
1,11,2,1,0,4,1,39,0,36,67317,9,0,0,40
4,12,2,12,0,4,1,39,3,42,184018,14,0,0,45
4,11,4,14,2,1,1,0,0,37,163392,9,0,0,40
4,11,2,6,0,4,1,39,3,52,203635,9,0,0,40
2,15,2,14,0,4,1,39,0,37,327120,10,0,0,30
4,8,6,10,1,4,0,39,0,57,167864,11,0,0,40
4,15,2,10,5,1,0,39,0,26,77698,10,0,0,40
4,8,4,6,3,4,0,39,0,28,265628,11,0,0,40
4,2,2,14,0,4,1,39,2,29,133136,8,0,0,40
4,15,4,4,1,4,0,21,2,48,160647,10,0,0,40
6,11,2,4,0,4,1,39,0,44,104196,9,0,0,84
5,11,4,5,1,4,1,39,0,38,257250,9,0,0,50
0,11,4,0,3,4,0,39,0,48,184682,9,0,0,18
2,11,2,3,0,4,1,39,1,56,205759,9,0,0,40
0,11,4,0,3,4,0,39,0,20,174461,9,0,0,5
4,9,4,3,1,2,1,39,1,26,180514,13,0,0,40
4,10,0,10,4,4,1,39,2,62,195343,16,15020,0,50
4,8,2,1,0,4,1,39,0,65,386672,11,0,0,15
6,11,2,5,0,4,1,39,1,67,36876,9,0,0,40
5,15,0,12,1,4,0,39,1,49,106169,10,0,0,40
4,11,2,13,0,4,1,39,0,26,169727,9,0,0,40
4,11,2,10,0,4,1,39,0,60,198727,9,0,0,30
4,12,6,10,1,4,0,39,2,61,99784,14,0,0,40
2,9,4,10,3,2,0,39,0,22,121144,13,0,0,18
4,1,4,12,3,4,1,39,1,19,244175,7,0,0,25
4,11,4,8,3,4,0,39,0,21,141453,9,0,0,40
6,11,2,5,5,4,0,39,0,61,32423,9,22040,0,40
4,11,2,11,0,4,1,39,2,49,168211,9,0,0,40
4,15,4,8,1,4,1,39,0,23,235722,10,0,0,20
4,12,4,1,1,4,0,39,2,58,142924,14,0,0,24
0,11,2,0,0,4,1,39,0,34,55921,9,0,0,40
4,0,2,11,0,4,1,39,1,67,162009,6,0,0,16
4,11,4,1,3,4,0,39,0,50,180607,9,0,0,40
4,15,2,4,0,4,1,39,3,38,179481,10,0,0,45
4,15,2,7,0,4,1,26,0,22,496025,10,0,0,40
4,15,4,12,3,4,0,39,0,24,153583,10,0,0,40
2,9,5,10,4,4,0,39,0,43,106982,13,0,0,40
4,11,0,7,4,2,0,39,1,33,265204,9,0,0,40
6,15,2,3,0,4,1,39,1,40,173651,10,0,0,45
0,15,0,0,1,4,0,39,0,39,179352,10,0,0,35
4,11,0,4,4,4,1,39,1,49,289707,9,0,0,60
4,9,2,12,0,4,1,39,2,25,154941,13,0,0,40
4,11,4,14,4,2,0,39,0,49,48120,9,1506,0,40
4,11,2,6,0,4,1,39,2,42,155972,9,0,0,40
0,15,4,0,3,4,0,39,0,18,276864,10,0,1602,20
4,8,0,4,1,4,1,39,0,30,220939,11,0,0,40
4,15,2,3,0,4,1,39,0,36,191335,10,0,0,56
4,11,2,3,0,4,1,39,1,27,190784,9,3137,0,45
2,11,2,8,0,4,1,39,0,53,135102,9,0,2002,45
4,11,0,3,1,4,1,39,0,33,288825,9,0,2258,84
2,9,4,10,3,4,0,39,0,25,192321,13,0,0,40
4,8,2,10,5,4,0,39,2,49,309033,11,15024,0,60
4,9,2,12,0,4,1,39,2,62,664366,13,0,0,60
4,7,4,13,4,4,0,39,0,36,280440,12,0,0,45
4,11,2,3,0,4,1,39,1,37,206951,9,0,0,40
4,12,4,4,1,2,1,39,2,39,315776,14,8614,0,52
4,7,2,5,0,4,1,39,2,44,379919,12,0,0,60
4,15,4,12,1,4,1,39,1,27,240172,10,0,0,40
4,8,2,3,0,0,1,39,3,42,144056,11,0,0,40
4,15,4,1,3,4,0,39,1,24,193130,10,0,0,40
2,14,2,10,0,4,1,39,3,55,258121,15,0,1902,40
6,15,0,3,1,4,1,39,0,30,148959,10,0,0,35
4,9,2,4,0,4,1,39,2,44,104440,13,0,0,40
4,12,2,10,0,4,1,39,2,48,131309,14,0,0,45
7,9,2,4,0,4,1,39,3,48,185859,13,0,0,38
4,1,6,1,4,4,0,39,0,55,169611,7,0,0,40
4,11,2,12,5,4,0,39,0,27,191822,9,0,0,50
4,9,2,10,0,4,1,39,0,44,106900,13,0,0,60
4,9,0,1,4,4,0,39,2,45,160647,13,4687,0,35
4,0,0,7,3,4,0,39,0,28,42881,6,0,0,40
6,11,2,4,0,4,1,39,0,45,220978,9,0,0,50
4,11,0,10,4,4,0,39,0,35,190728,9,0,0,40
4,7,2,4,0,4,1,39,2,52,175714,12,0,0,55
4,15,4,1,4,4,0,33,0,33,256062,10,0,0,35
6,0,0,5,4,4,1,39,0,49,59612,6,0,0,70
6,11,4,10,1,4,1,39,0,33,361497,9,0,0,40
4,0,2,14,0,4,1,39,2,46,369538,6,0,0,40
4,11,2,12,5,4,0,39,0,58,97562,9,0,0,38
4,11,2,4,0,4,1,39,2,53,88842,9,99999,0,40
2,12,2,10,5,4,0,39,1,61,176671,14,0,0,30
4,9,4,10,1,4,1,39,0,32,172375,13,0,0,38
4,9,2,10,0,4,1,39,3,30,195447,13,0,0,50
1,7,4,8,3,4,1,39,0,22,209131,12,0,0,20
4,15,2,12,0,4,1,39,2,44,96249,10,0,0,60
4,15,4,12,3,4,0,39,0,18,171088,10,0,0,10
4,11,4,12,3,4,0,39,1,21,203178,9,0,0,35
4,1,4,7,1,4,1,39,1,35,190023,7,0,0,40
0,6,0,0,1,4,0,39,0,31,82473,5,0,0,25
4,9,4,1,3,4,0,39,0,22,202416,13,0,0,40
4,11,2,7,0,4,1,39,1,25,192449,9,0,0,40
1,9,2,4,0,4,1,39,2,35,475324,13,0,0,40
4,6,4,9,1,4,0,26,1,28,236834,5,0,0,35
4,11,4,6,4,4,1,39,1,26,206721,9,0,0,40
6,15,2,5,0,4,1,39,0,66,262552,10,0,0,7
6,9,2,10,0,4,1,39,2,52,334273,13,0,0,60
4,5,4,7,1,4,0,6,0,78,111189,4,0,0,35
4,2,2,3,0,4,1,39,1,34,132565,8,0,0,40
6,6,2,5,0,4,1,39,0,45,183710,5,0,0,40
4,8,0,8,1,4,0,39,0,63,254907,11,0,0,20
4,15,4,3,3,4,0,39,0,38,185330,10,0,0,25
4,1,4,10,3,4,0,39,0,18,131180,7,0,0,16
4,11,2,8,2,4,0,39,1,30,166671,9,0,0,40
7,11,2,1,5,4,0,39,3,48,224752,9,0,0,40
4,11,2,8,0,4,1,39,0,55,127014,9,0,0,60
0,11,5,0,1,2,1,39,0,51,130667,9,0,0,6
4,1,4,6,1,3,1,39,1,18,338717,7,0,0,25
4,11,2,6,0,2,1,39,2,27,275110,9,0,0,80
4,9,2,4,0,4,1,39,1,38,200352,13,0,0,50
4,15,4,1,3,4,0,39,0,22,103277,10,0,0,20
4,15,2,3,0,4,1,39,1,34,135304,10,0,0,45
6,11,6,1,2,4,0,39,0,62,136684,9,0,0,30
4,11,2,12,0,4,1,39,0,42,169995,9,0,0,48
4,9,2,6,0,4,1,39,1,35,139364,13,0,0,45
4,11,4,8,2,2,1,39,1,40,215479,9,0,0,40
4,11,4,7,2,4,1,39,0,21,166851,9,0,0,40
4,15,4,14,3,4,0,39,0,22,29810,10,0,0,30
0,11,4,0,3,2,1,39,0,19,113915,9,0,0,10
4,0,4,8,3,4,1,39,0,17,126832,6,0,0,30
7,9,4,10,3,4,0,39,0,22,201569,13,0,0,20
6,15,4,1,1,4,0,39,0,30,87561,10,0,0,60
4,11,4,8,3,4,1,39,0,21,286853,9,0,0,35
4,11,4,6,1,2,1,39,1,44,229148,9,0,0,35
4,11,4,12,1,2,0,39,1,22,212780,9,0,0,30
0,8,2,0,5,4,0,39,2,65,117162,11,0,0,56
4,9,4,10,1,4,1,2,0,33,191385,13,0,0,40
7,7,2,10,0,4,1,39,1,35,223725,12,0,0,65
4,11,6,1,4,4,0,39,1,26,123384,9,0,0,20
4,15,4,10,3,4,0,39,0,32,54782,10,0,0,40
7,12,4,4,1,4,1,34,0,27,230922,14,0,0,40
4,11,2,1,0,4,1,39,1,56,373216,9,0,0,48
4,6,0,8,2,4,0,39,0,41,200652,5,0,0,35
4,0,4,7,1,1,1,40,0,45,101656,6,0,0,40
4,11,2,14,0,4,1,39,1,46,144844,9,0,0,42
6,9,2,12,0,4,1,39,1,47,39518,13,0,0,60
2,9,0,10,4,2,0,39,0,42,189956,13,0,0,30
4,11,4,8,1,2,0,39,1,34,208116,9,0,0,25
4,11,0,14,1,4,1,39,0,36,105138,9,0,0,50
4,11,4,7,4,1,1,30,1,33,101867,9,0,0,40
4,1,2,14,0,4,1,39,1,34,361497,7,0,0,40
6,11,6,3,1,4,0,39,0,57,217692,9,0,0,38
2,15,2,4,0,4,1,39,2,45,334039,10,0,0,40
4,15,0,1,1,4,0,39,0,76,98695,10,0,0,20
4,9,2,4,5,4,0,39,3,49,116641,13,15024,0,35
4,12,2,10,2,4,1,39,2,35,138992,14,7298,0,40
6,11,2,3,0,4,1,39,1,39,33001,9,0,0,40
4,10,2,10,0,4,1,3,2,69,230417,16,0,0,40
5,9,2,4,5,4,0,39,2,48,369522,13,0,0,25
4,11,4,1,1,4,1,39,1,27,420351,9,0,0,45
4,8,2,3,0,4,1,39,0,43,240124,11,0,0,40
4,6,4,8,3,2,1,39,0,17,143868,5,0,0,40
4,7,2,6,0,4,1,39,0,33,157747,12,0,0,40
4,15,2,4,0,4,1,39,2,36,160035,10,0,0,55
5,11,2,12,0,4,1,39,1,38,314007,9,0,0,78
4,11,2,3,0,4,1,39,1,37,410034,9,0,0,56
4,11,5,3,1,4,1,39,0,30,232475,9,0,0,40
2,15,2,14,5,4,0,39,0,41,66118,10,0,0,25
2,12,2,10,5,4,0,39,2,40,333530,14,0,0,40
4,6,4,8,3,2,1,39,0,17,133449,5,0,0,26
4,1,4,14,3,4,1,39,0,20,387779,7,0,0,15
4,6,2,3,0,4,1,39,1,35,203482,5,0,0,40
4,15,2,7,0,4,1,39,1,27,169544,10,0,0,50
6,11,4,5,1,4,1,39,0,38,37778,9,0,0,60
6,11,4,3,2,4,1,39,1,24,166371,9,0,0,40
4,11,2,3,0,4,1,39,2,48,101299,9,0,0,40
4,6,0,10,1,2,0,39,0,28,175431,5,0,0,40
4,11,2,3,0,4,1,39,2,48,155664,9,7688,0,70
4,2,4,7,3,4,1,39,0,20,224424,8,0,0,40
4,15,2,8,5,4,0,39,0,58,366324,10,0,0,30
4,9,2,3,0,4,1,39,3,28,31801,13,0,1887,50
4,8,4,7,1,4,1,39,0,24,278130,11,0,0,40
4,11,2,12,0,4,1,39,0,26,150062,9,0,0,50
4,11,2,3,0,4,1,39,2,44,260761,9,0,0,40
4,11,4,8,4,2,0,14,1,42,227968,9,0,0,28
4,11,4,6,1,2,1,39,1,36,197274,9,0,0,40
4,15,4,12,3,4,0,39,0,19,93518,10,0,0,20
4,0,4,3,1,4,1,39,0,32,27207,6,0,0,50
4,9,2,4,0,4,1,39,2,36,269318,13,0,0,50
4,9,4,10,1,4,0,39,0,23,46645,13,0,0,25
4,15,2,11,0,4,1,39,2,54,159755,10,0,0,40
4,9,2,13,5,4,0,39,2,30,118551,13,0,0,16
4,1,4,12,3,4,1,39,0,17,193748,7,0,0,15
4,11,2,3,0,4,1,39,1,32,255004,9,0,0,50
4,9,2,4,0,4,1,39,3,32,187815,13,0,0,45
2,2,2,14,0,4,1,39,0,43,301638,8,0,1579,40
4,11,2,3,0,4,1,39,0,38,204527,9,0,0,50
6,7,3,4,1,4,0,39,0,61,224784,12,0,0,90
4,11,2,3,0,4,1,39,3,42,205195,9,0,0,40
2,6,2,3,0,2,1,38,2,28,154863,5,0,0,40
4,5,2,12,0,4,1,39,1,63,106141,4,0,0,45
4,15,4,13,2,4,1,39,0,70,105376,10,0,0,40
4,11,2,14,0,4,1,39,2,51,158948,9,0,0,84
4,15,0,1,1,4,0,39,1,58,32954,10,0,0,40
6,9,0,3,1,4,1,39,3,50,187830,13,27828,0,16
4,12,2,12,0,4,1,39,2,61,208919,14,0,0,60
4,15,0,1,4,4,0,39,0,28,115971,10,0,0,40
4,15,2,1,0,4,1,39,2,34,209808,10,0,0,40
4,11,4,6,3,2,1,39,0,25,324372,9,0,0,40
6,9,0,4,1,4,1,39,0,44,83812,13,0,0,60
4,11,2,4,0,4,1,39,3,49,38819,9,0,0,60
4,14,4,10,2,4,0,39,1,27,126060,15,0,0,40
2,7,2,1,5,4,0,39,0,51,47415,12,0,1628,30
6,1,2,8,5,4,0,39,0,56,51662,7,0,0,40
4,14,2,4,0,1,1,19,1,54,137069,15,0,0,40
4,15,0,3,1,4,1,39,2,41,125461,10,0,0,40
4,11,4,1,3,4,1,39,0,22,239612,9,0,0,20
4,5,2,7,0,4,1,39,0,44,99203,4,0,0,40
4,11,2,4,0,4,1,39,3,35,284358,9,0,0,50
4,9,2,10,0,4,1,39,0,25,192273,13,0,0,40
4,8,2,3,0,4,1,39,0,24,206671,11,0,0,40
6,4,2,5,0,4,1,39,3,44,255543,3,0,0,84
4,15,2,11,0,3,1,39,0,43,216697,10,0,0,32
4,1,2,6,5,1,0,30,0,29,157308,7,2829,0,14
4,15,2,8,0,4,1,39,1,26,544319,10,0,0,40
4,1,4,8,3,4,1,39,1,17,188758,7,0,0,20
4,15,4,8,1,4,0,39,0,30,101283,10,0,0,40
6,15,2,3,0,4,1,39,0,29,109001,10,0,0,35
4,9,2,4,0,4,1,39,2,49,148549,13,0,1902,50
4,1,6,6,4,2,0,39,0,51,157043,7,0,0,40
4,7,2,12,0,4,1,39,2,51,175070,12,5178,0,45
4,0,6,8,1,4,0,39,0,73,123160,6,0,0,10
5,11,2,7,0,4,1,39,0,47,188610,9,0,0,48
7,9,2,10,0,4,1,39,1,30,103651,13,0,0,40
2,9,0,10,4,4,0,39,1,46,66934,13,0,0,45
4,6,6,3,1,4,1,39,1,51,171914,5,0,0,30
6,10,4,10,1,4,1,39,2,33,196342,16,0,0,45
4,9,0,8,1,1,1,39,2,31,100252,13,99999,0,70
4,11,2,14,0,4,1,39,0,33,126950,9,0,0,60
6,11,0,3,1,2,1,39,0,52,199265,9,0,0,40
4,15,2,3,0,4,1,39,0,62,170984,10,0,0,45
4,12,2,10,0,4,1,39,2,34,134737,14,7688,0,55
4,9,2,12,0,2,1,39,2,42,153414,13,0,0,40
4,11,2,1,0,4,1,39,1,24,109813,9,3137,0,40
6,7,2,14,0,4,1,39,2,37,348960,12,0,0,50
4,15,4,3,3,4,1,39,1,26,192549,10,0,0,40
4,5,6,8,1,4,0,39,1,57,207604,4,0,0,40
4,11,2,3,0,4,1,39,1,39,105813,9,3908,0,72
4,9,4,4,1,4,1,39,0,25,321205,13,4101,0,35
4,9,4,4,3,4,1,39,1,36,195148,13,0,0,40
4,15,2,3,0,0,1,39,2,41,113555,10,7298,0,50
4,6,2,3,0,4,1,33,1,44,162372,5,0,0,45
4,11,4,12,1,4,1,39,0,22,67234,9,0,0,60
4,15,4,10,1,4,1,39,1,28,332249,10,0,0,25
4,9,4,1,1,4,1,39,0,25,242464,13,0,0,40
4,11,0,13,1,4,1,39,2,58,142076,9,4787,0,39
4,11,2,1,5,4,0,39,2,33,34748,9,0,1887,20
4,11,2,4,0,4,1,39,0,27,101618,9,0,0,50
4,6,4,4,1,4,0,39,0,35,206253,5,0,0,40
4,8,2,3,0,4,1,39,1,60,69955,11,4064,0,40
4,11,4,7,1,4,1,39,1,19,44047,9,0,0,40
2,11,0,1,1,4,0,39,1,53,235567,9,0,0,40
2,15,2,4,0,0,1,39,3,39,32587,10,0,1485,40
4,9,2,10,5,2,0,39,3,25,629900,13,0,0,40
0,8,4,0,1,4,1,39,0,21,219835,11,0,0,40
4,12,0,10,1,4,0,39,1,69,119907,14,0,0,40
4,11,2,7,0,4,1,39,1,29,168221,9,0,0,40
4,11,2,7,0,4,1,39,1,28,269317,9,0,0,42
6,9,4,3,3,4,1,39,0,36,206520,13,0,0,40
4,9,4,12,1,4,1,39,0,23,189017,13,0,0,55
4,11,0,10,4,2,0,39,1,36,261012,9,0,0,50
4,11,4,1,3,4,1,39,1,22,224969,9,0,0,40
6,11,2,5,0,4,1,39,1,47,276087,9,0,0,65
1,9,4,13,1,4,1,39,0,26,76900,13,0,0,40
4,11,4,3,1,2,0,39,1,37,216129,9,0,0,45
4,11,2,7,0,4,1,39,2,33,184901,9,0,0,40
4,6,4,8,3,2,1,39,0,18,120544,5,0,0,15
4,11,0,8,4,4,0,39,1,36,149653,9,0,0,40
1,9,0,10,1,2,0,39,1,40,134307,13,0,1741,40
6,11,2,12,0,2,1,23,0,44,195486,9,0,0,70
1,12,4,4,1,4,1,39,2,35,287031,14,8614,0,40
4,15,2,3,0,4,1,39,0,21,305874,10,0,0,54
4,9,2,4,2,4,1,39,0,37,219546,13,3411,0,47
4,0,4,8,3,4,1,39,0,17,117477,6,0,0,40
7,15,0,1,1,4,0,39,1,56,104447,10,0,2339,40
6,11,2,14,0,4,1,39,0,29,33798,9,0,0,45
4,15,0,12,1,4,1,39,1,59,172618,10,0,0,56
4,6,4,3,3,4,1,39,0,17,121287,5,0,0,40
4,9,2,12,0,4,1,39,3,46,180532,13,0,0,50
4,15,4,12,1,4,1,39,0,27,85625,10,0,0,20
4,12,2,4,0,4,1,39,2,38,91039,14,0,0,65
4,9,2,4,0,4,1,39,3,48,162187,13,0,0,48
4,9,4,12,2,4,0,39,3,48,198000,13,0,0,38
4,15,0,10,1,4,0,39,0,53,29557,10,0,0,40
2,9,4,10,1,4,0,39,1,37,170861,13,0,0,45
8,5,6,5,4,4,0,39,0,65,27012,4,0,0,50
4,7,2,12,0,4,1,39,3,90,149069,12,0,1825,50
2,11,2,3,0,4,1,39,0,30,40338,9,0,0,40
5,9,2,4,0,4,1,39,3,32,225053,13,99999,0,60
0,1,4,0,3,2,0,39,0,17,48751,7,0,0,40
2,12,4,10,1,4,0,39,0,40,26929,14,0,0,40
6,11,4,1,3,1,0,39,0,19,73514,9,0,0,30
0,15,4,0,2,4,0,39,0,20,149478,10,0,0,25
4,15,2,4,0,4,1,39,1,40,169262,10,3411,0,50
4,8,2,6,0,4,1,39,1,26,93017,11,0,0,40
4,9,4,8,3,4,1,39,0,25,211424,13,0,0,40
4,1,4,7,1,2,1,39,1,41,118001,7,0,0,40
4,15,2,14,0,2,1,39,0,44,286750,10,0,0,40
5,2,2,4,0,4,1,39,0,56,216636,8,0,1651,40
4,11,0,14,1,4,1,39,0,35,186110,9,0,0,45
6,11,3,14,2,1,1,19,2,29,341672,9,0,1564,50
7,10,4,10,1,4,1,39,3,44,46221,16,0,0,45
4,11,2,3,0,4,1,39,0,55,414994,9,0,0,40
4,14,2,10,0,4,1,39,2,31,340880,15,0,0,60
4,11,3,3,4,2,1,39,1,49,68493,9,0,0,40
4,15,5,4,1,4,1,39,2,44,144778,10,0,0,45
4,15,2,4,0,4,1,39,0,34,122116,10,0,0,40
4,11,0,12,1,4,1,39,0,52,186272,9,0,0,40
4,11,2,12,0,4,1,39,0,23,39182,9,0,0,40
6,9,2,4,0,4,1,39,1,36,48160,13,0,0,40
4,15,4,10,1,4,1,39,2,25,469572,10,8614,0,40
4,12,2,4,0,4,1,12,2,58,146477,14,15024,0,40
7,11,2,3,0,4,1,39,1,29,89487,9,0,0,40
6,9,0,8,4,4,0,39,1,37,191841,13,0,0,48
4,11,4,8,4,4,0,39,1,19,180917,9,0,0,40
1,11,2,3,0,4,1,39,0,47,211123,9,0,0,40
4,15,2,3,0,4,1,39,2,36,415578,10,0,0,40
4,14,4,10,1,4,1,39,2,45,327886,15,0,0,40
4,8,0,1,4,4,0,39,1,38,108293,11,0,0,38
7,12,4,10,1,4,1,39,1,27,38353,14,0,0,40
0,15,4,0,3,2,1,39,0,22,236330,10,0,1721,20
6,4,2,14,0,4,1,39,0,47,152752,3,0,0,20
4,11,2,14,0,4,1,39,2,59,195820,9,0,0,40
4,8,2,10,0,4,1,39,3,24,196943,11,0,0,40
4,15,6,10,1,4,0,18,0,65,172510,10,1848,0,20
4,1,4,12,3,4,1,39,0,17,224073,7,0,0,20
6,5,2,3,0,4,1,39,1,70,323987,4,0,0,8
6,9,0,4,1,3,1,20,0,42,126614,13,0,0,30
1,15,4,1,4,4,1,39,0,55,113398,10,0,0,40
4,3,2,14,0,4,1,39,0,54,263925,2,0,0,50
4,12,4,10,3,4,1,39,1,24,99844,14,0,0,60
4,11,2,7,2,1,1,3,1,31,173858,9,0,1902,40
4,15,0,4,1,4,0,39,1,48,185039,10,0,0,40
4,11,2,3,0,4,1,39,0,49,157569,9,0,0,40
4,11,4,7,1,4,0,39,0,23,122048,9,0,0,40
4,10,2,10,0,4,1,39,1,40,36556,16,0,0,55
4,11,2,7,0,4,1,39,0,58,190747,9,0,0,40
4,15,4,8,1,4,0,39,0,23,203240,10,0,0,40
4,0,4,8,4,4,0,29,0,49,200949,6,0,0,38
4,9,2,14,0,4,1,39,0,44,82601,13,0,0,40
2,9,0,10,4,4,0,39,0,40,105862,13,5455,0,40
4,15,2,7,0,4,1,39,3,28,115677,10,0,1902,40
4,15,4,8,3,4,1,39,0,21,191243,10,0,0,40
4,15,4,8,1,2,1,39,1,32,252168,10,0,0,35
4,15,2,4,0,4,1,39,2,36,188069,10,0,0,50
2,15,0,1,4,4,0,39,0,29,45554,10,0,0,40
4,11,4,1,3,2,0,39,1,24,131220,9,0,0,40
4,15,2,1,5,4,0,39,2,49,255559,10,0,0,40
1,12,0,4,1,4,1,39,3,54,201127,14,0,0,42
4,15,4,8,3,4,0,39,0,19,39756,10,0,0,15
4,1,4,8,3,4,1,39,1,18,161245,7,0,0,8
4,11,4,13,1,4,0,39,1,33,121966,9,0,0,50
6,15,2,12,0,4,1,39,3,50,98180,10,99999,0,45
1,11,4,1,3,4,0,39,1,20,114365,9,0,0,40
4,9,4,12,3,2,0,39,0,23,313573,13,0,0,25
4,1,4,8,3,4,0,39,0,17,52486,7,0,0,12
2,9,2,11,0,4,1,39,3,56,277203,13,0,0,40
4,15,2,3,0,1,1,40,0,45,338105,10,0,0,40
4,7,2,3,0,4,1,39,2,41,177305,12,0,0,60
4,11,4,1,4,2,0,39,0,25,190350,9,0,0,40
4,15,2,11,0,4,1,39,2,29,191722,10,7688,0,54
4,11,4,11,2,2,1,39,0,29,227890,9,0,0,40
4,15,3,12,4,4,0,39,0,46,292504,10,0,0,40
4,15,2,14,0,4,1,39,3,55,323639,10,0,0,74
4,11,4,7,2,4,1,26,0,19,228238,9,0,0,40
4,15,0,1,1,4,1,39,1,45,277434,10,0,0,50
4,9,2,10,0,4,1,39,2,32,396745,13,0,2415,48
6,1,2,10,0,0,1,39,1,35,95639,7,0,0,4
4,11,2,7,0,4,1,39,0,49,185041,9,0,0,40
4,15,5,8,4,4,0,26,0,31,403468,10,0,0,50
4,11,2,3,0,4,1,39,2,50,168539,9,0,0,40
0,15,4,0,3,4,1,39,0,19,48393,10,0,0,84
4,9,2,10,0,4,1,22,2,44,120277,13,15024,0,50
4,11,2,3,0,4,1,39,0,61,106330,9,0,0,40
5,11,2,12,0,4,1,39,3,52,311259,9,0,0,40
7,11,2,14,0,4,1,39,1,62,342049,9,0,0,40
6,10,2,10,0,4,1,39,2,42,24763,16,15024,0,40
4,14,2,10,0,4,1,39,3,76,174839,15,9386,0,25
0,1,4,0,4,2,0,39,0,18,340117,7,0,0,50
6,9,4,10,3,4,0,39,0,27,153546,13,0,0,40
4,15,4,12,3,4,0,39,0,21,34616,10,0,0,20
1,14,4,10,1,4,0,39,0,29,41013,15,0,0,55
2,9,4,10,1,2,0,39,1,52,76081,13,0,0,40
1,9,2,4,5,0,0,39,2,50,32801,13,0,0,40
4,11,2,7,0,4,1,39,0,36,312206,9,0,0,40
1,9,2,10,0,1,1,40,0,35,110188,13,0,0,40
4,15,4,8,3,4,0,39,0,20,379525,10,0,0,10
4,15,2,6,5,4,0,24,1,48,175615,10,0,0,40
4,0,0,8,1,0,0,39,1,57,43290,6,0,0,20
2,9,4,10,1,4,1,39,0,23,287988,13,0,0,40
6,15,4,3,4,4,1,39,0,25,113436,10,0,0,35
4,2,4,6,3,4,1,39,0,18,128086,8,0,0,18
2,9,0,10,4,4,0,39,0,43,118600,13,0,625,40
4,15,0,10,4,4,0,39,0,43,108945,10,0,0,38
4,15,5,4,1,4,1,39,1,41,362815,10,0,0,50
4,15,4,8,1,4,0,39,0,20,157599,10,0,0,25
4,11,6,8,4,4,0,39,0,54,96792,9,0,0,32
4,15,4,13,1,4,0,39,0,20,107658,10,0,0,10
0,1,4,0,3,2,1,39,0,20,348148,7,0,0,40
4,11,4,6,3,4,1,39,0,22,222993,9,0,0,40
2,12,2,10,0,4,1,39,2,40,153031,14,7298,0,35
6,11,2,3,0,4,1,39,1,64,21174,9,0,0,20
4,11,4,14,4,2,1,39,0,34,52537,9,0,0,30
4,15,0,1,4,4,0,39,0,35,338611,10,0,0,40
4,9,5,4,4,2,0,39,0,33,547886,13,0,0,40
0,15,6,0,1,0,1,39,0,82,52921,10,0,0,3
6,11,4,5,1,4,1,39,0,25,263300,9,0,0,50
1,15,6,14,1,4,0,39,0,74,39890,10,0,0,18
4,11,6,1,4,4,0,39,1,67,192995,9,6723,0,40
2,9,2,10,0,4,1,39,3,38,316470,13,0,0,40
4,8,2,4,0,4,1,39,1,39,97771,11,0,0,45
4,1,4,12,3,4,0,39,0,17,401198,7,0,0,15
4,15,4,1,3,4,0,39,1,21,122048,10,0,0,29
5,9,4,4,3,4,1,39,0,30,84119,13,0,0,43
4,11,4,7,3,4,1,39,1,20,116830,9,0,0,43
4,9,2,10,0,4,1,39,2,42,52781,13,7688,0,40
4,11,0,1,1,4,0,39,0,28,184078,9,0,0,40
4,0,6,12,1,4,0,39,1,70,113401,6,0,0,40
4,15,4,8,2,4,0,39,0,29,192283,10,0,0,20
4,11,0,8,4,4,0,39,1,20,419984,9,0,0,25
4,15,2,7,5,4,0,39,3,37,446390,10,0,0,40
5,11,2,4,0,4,1,39,2,63,222289,9,0,0,40
4,8,6,1,1,4,0,39,1,69,172354,11,1848,0,50
2,9,2,10,0,4,1,39,2,63,379940,13,0,0,40
4,15,0,1,4,2,0,38,0,46,200734,10,0,0,35
0,11,2,0,5,4,0,39,0,19,204868,9,0,0,36
4,7,2,13,0,4,1,39,2,32,286689,12,0,0,42
4,15,2,14,0,4,1,39,0,34,34848,10,4064,0,40
4,9,4,12,1,4,0,39,1,30,99928,13,0,0,40
4,8,4,13,1,4,0,39,0,38,203761,11,2354,0,40
4,1,4,8,3,4,1,39,0,18,395026,7,0,0,12
4,11,2,3,0,4,1,39,1,33,198613,9,0,0,40
4,9,4,1,3,1,0,37,0,26,165235,13,0,0,40
7,12,5,3,1,4,1,39,3,30,352045,14,99999,0,40
4,11,2,12,5,4,0,39,1,46,200569,9,0,0,40
4,2,4,1,3,4,0,39,0,17,331552,8,0,0,30
4,15,4,4,1,2,1,39,1,24,275244,10,0,0,35
