age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country,income,education-num,education
59,419140,395,11,40,2,2,8,4,4,0,39,2,10,15
48,251712,280,0,40,4,2,12,1,1,0,39,0,13,9
89,237954,0,0,40,5,5,10,0,4,0,39,0,9,11
90,150023,0,0,40,7,2,6,1,4,1,39,2,9,11
88,197055,0,0,42,4,2,4,0,4,1,8,1,10,15
84,527597,1012,0,42,4,2,10,0,4,0,39,3,9,11
82,360177,0,0,30,7,2,8,3,1,1,39,0,15,14
59,420067,341,0,25,2,6,5,0,4,0,39,1,13,9
48,677398,193,0,39,6,4,13,0,2,0,39,1,13,9
37,121173,58,0,40,7,4,4,0,4,0,6,1,2,3
27,291065,415,0,19,4,0,4,4,4,0,39,0,10,15
75,239527,0,0,51,4,6,3,4,4,1,11,0,5,6
57,174519,397,0,72,4,2,10,0,0,0,39,0,13,9
78,279197,398,0,32,4,2,5,0,4,1,40,3,10,15
47,383989,362,0,57,0,4,4,4,4,1,39,1,13,9
58,254362,743,0,43,4,2,10,5,4,0,39,1,9,11
74,677398,0,0,38,6,2,12,0,4,0,39,0,10,15
88,209341,0,0,49,0,2,8,0,1,0,39,2,13,9
52,279225,399,12,40,4,0,0,1,4,0,39,1,10,15
46,121085,0,0,54,0,0,8,0,2,0,39,2,7,1
54,116693,665,0,39,4,2,8,3,2,0,39,2,1,13
54,174171,10728,0,40,4,2,0,0,4,1,40,0,9,11
38,296311,722,24,50,4,4,10,0,2,0,39,0,5,6
55,277083,762,0,40,4,5,5,2,4,0,39,2,10,15
55,145678,0,0,39,4,4,8,5,4,0,39,2,7,1
55,508793,3,0,39,4,5,2,5,1,0,6,1,13,9
36,508565,0,0,3,6,2,13,4,4,0,39,1,13,9
34,191827,0,0,39,1,2,3,3,1,1,6,1,7,1
35,257677,0,0,39,8,2,11,1,4,0,39,1,8,2
48,562803,0,2,41,0,2,3,3,4,0,26,0,11,8
81,112669,0,0,35,2,2,8,4,2,0,39,1,11,8
47,288514,0,6,40,4,2,1,0,4,0,8,0,5,6
52,166141,519,11,71,4,4,10,3,4,1,34,0,9,11
52,197899,669,0,40,6,4,8,3,4,0,39,1,10,15
37,208419,0,0,14,5,2,1,0,4,0,39,1,10,15
68,523703,191,0,97,4,2,10,5,4,0,39,0,9,11
52,264152,0,0,40,1,2,10,0,4,0,39,0,9,11
64,379447,94,0,39,4,2,7,1,4,0,39,3,13,9
78,252519,0,15,56,6,2,6,0,4,1,0,2,13,9
51,131668,158,0,40,7,2,10,0,4,1,39,0,3,4
48,238486,182,0,3,1,2,12,3,4,1,37,1,2,3
60,240889,340,0,32,4,0,11,4,4,1,39,1,13,9
59,197212,519,0,13,4,5,10,4,4,0,39,2,13,9
49,518592,228,0,40,4,2,1,2,4,1,39,0,9,11
50,263912,844,0,50,0,4,10,3,4,0,39,0,13,9
72,215946,170,0,51,4,0,4,3,3,0,39,1,7,1
77,258478,0,0,41,4,2,4,0,3,1,39,0,9,11
71,202342,0,0,23,4,2,3,4,4,0,39,1,11,8
28,281868,658,28,69,4,6,7,0,4,0,39,3,4,5
26,90375,133,0,41,5,0,4,0,4,0,39,1,10,15
60,122517,0,0,15,6,4,8,1,2,0,39,0,9,11
60,249848,0,0,18,2,2,12,3,4,0,39,0,9,11
36,677398,0,0,38,4,2,10,3,3,0,39,1,4,5
44,346780,0,0,72,6,2,8,0,2,0,39,0,9,11
56,271138,1045,0,46,1,2,12,5,4,0,39,1,10,15
72,206980,67,0,39,0,2,10,1,4,0,39,0,11,8
74,244081,158,0,42,2,4,7,1,4,0,39,3,16,10
43,272835,0,0,74,0,4,12,1,4,0,18,3,9,11
27,426230,391,0,37,0,2,7,0,2,1,26,0,13,9
67,283801,0,0,40,2,2,12,3,4,1,39,1,9,11
55,434228,227,0,37,2,2,8,0,4,0,39,1,10,15
72,677398,0,0,36,5,2,1,0,4,0,39,1,5,6
71,271634,250,0,40,1,4,7,0,4,0,11,0,11,8
43,477364,0,0,42,4,2,3,3,0,0,39,0,10,15
66,281234,0,1,40,4,4,6,4,1,0,39,3,3,4
84,251459,0,13,29,4,2,1,3,4,1,39,2,13,9
87,196405,0,0,30,6,2,8,0,1,0,39,3,13,9
32,316942,103,17,47,7,4,8,5,4,0,39,2,5,6
44,501281,236,0,36,4,2,8,1,4,0,39,0,14,12
42,340238,443,0,41,4,4,3,1,4,0,0,0,13,9
62,182748,0,0,99,4,2,10,3,4,0,5,1,10,15
48,248427,0,0,40,7,5,14,0,4,1,26,3,14,12
62,556976,895,0,15,0,4,10,3,2,0,39,0,9,11
52,220324,0,0,51,8,4,12,0,4,1,34,2,10,15
28,485290,381,1897,39,4,6,1,3,2,1,39,1,9,11
83,677398,0,15,40,4,4,8,4,2,1,38,3,15,14
59,276490,802,11,54,4,4,4,0,4,0,39,0,10,15
48,442316,773,0,39,4,2,12,3,4,1,39,0,13,9
90,239324,0,0,39,2,4,11,1,4,0,39,3,15,14
53,555931,8132,0,40,4,6,4,1,3,0,39,1,9,11
41,156309,295,1,18,4,2,5,0,4,0,39,1,10,15
32,188278,0,0,40,4,2,12,3,4,1,37,1,9,11
60,255186,664,0,25,4,4,4,0,2,0,39,0,7,1
81,186740,0,0,39,1,2,3,3,2,0,39,1,4,5
33,495403,33,0,91,4,4,8,4,2,0,39,0,10,15
66,382288,0,2,37,4,5,7,1,4,0,39,0,14,12
47,49488,0,0,41,4,4,4,4,2,1,39,0,14,12
44,117730,0,0,49,4,2,12,4,4,1,39,2,10,15
87,424360,0,1,38,4,2,1,5,4,1,5,1,10,15
70,333873,0,0,42,7,2,10,1,2,0,19,0,6,0
36,448799,75,0,33,6,2,6,1,4,0,39,0,13,9
67,183986,523,0,40,4,2,1,0,4,1,29,0,13,9
40,248692,0,0,40,4,2,11,0,4,1,39,1,13,9
51,484094,0,0,34,4,4,10,3,4,1,39,0,13,9
68,192189,0,0,41,0,2,4,3,4,1,39,0,9,11
62,304640,0,0,39,2,4,12,1,4,0,39,0,9,11
86,264079,549,927,41,4,4,4,1,2,0,39,0,2,3
50,223580,0,0,40,4,4,5,5,4,1,39,0,9,11
55,102047,0,15,42,4,4,3,4,4,1,39,1,7,1
39,427811,0,0,41,4,4,0,4,4,1,39,1,10,15
73,105058,0,0,18,4,2,4,1,4,0,39,3,4,5
43,114522,0,0,39,6,2,10,1,4,1,39,1,6,0
62,271681,627,0,38,4,2,14,0,2,0,39,1,6,0
39,152875,0,0,40,4,2,13,1,4,0,39,0,13,9
37,126133,543,0,64,4,4,14,0,1,1,39,3,13,9
45,383797,534,0,42,6,2,4,0,4,0,39,0,3,4
81,283237,573,14,28,5,0,1,2,4,1,39,1,9,11
54,224124,0,0,6,4,2,8,0,4,1,23,1,2,3
55,476991,455,0,40,2,2,11,3,4,0,39,2,10,15
50,170417,0,11,40,4,4,10,0,4,0,39,3,10,15
66,322076,0,13,40,4,2,5,1,2,0,39,0,9,11
30,216976,59383,1539,40,4,2,10,3,1,0,39,1,9,11
26,279319,802,0,43,4,0,1,3,4,0,39,1,10,15
59,160511,0,0,75,6,6,12,4,4,1,2,2,13,9
63,266675,354,0,45,4,0,10,1,4,1,39,0,7,1
48,456287,0,0,40,4,4,13,3,4,1,38,3,9,11
76,208106,0,0,40,2,4,6,1,4,0,39,2,10,15
34,270100,67532,0,42,4,4,1,4,4,1,39,3,13,9
36,261089,971,0,37,4,0,8,1,4,1,39,2,14,12
82,502861,342,1386,38,5,4,10,0,3,0,39,2,13,9
50,169982,0,1197,41,6,4,1,5,4,0,39,3,12,7
61,262578,343,0,27,6,4,8,0,4,1,39,0,13,9
30,201183,0,0,38,5,4,1,5,4,1,39,2,4,5
30,147428,239,11,41,4,2,8,4,4,0,39,2,6,0
56,253363,988,0,41,4,2,10,0,4,0,39,2,5,6
77,261075,0,0,41,1,2,10,0,4,0,39,3,9,11
66,210779,0,0,58,4,0,10,0,2,0,39,2,4,5
17,163586,0,0,54,0,4,1,1,3,0,39,1,7,1
71,444033,0,1648,38,0,4,4,3,4,0,39,1,9,11
64,248009,0,0,41,4,2,3,0,0,1,39,2,12,7
53,169574,51,0,39,4,0,10,0,4,1,39,2,9,11
45,222743,394,0,61,4,6,10,1,4,0,8,1,14,12
31,298179,1063,0,29,4,2,3,2,3,1,39,1,10,15
37,210089,0,0,40,4,2,1,3,4,1,39,0,10,15
50,420541,0,0,41,6,2,0,0,4,0,39,1,10,15
66,239761,0,0,41,5,2,8,3,4,1,39,3,10,15
42,420852,112,33,42,4,2,6,0,2,1,39,1,9,11
59,220991,186,0,40,6,4,8,3,2,0,39,0,7,1
72,125821,695,3,54,6,4,8,0,4,1,8,0,7,1
89,221691,0,0,38,4,4,7,3,2,1,39,0,14,12
26,540947,0,0,41,5,2,3,5,4,0,39,2,11,8
57,203819,425,0,43,4,2,10,4,4,1,39,0,15,14
37,216691,0,0,25,5,4,4,0,4,1,39,1,10,15
65,386343,694,0,40,5,2,13,4,4,0,39,1,10,15
52,213593,0,0,40,4,2,1,5,4,0,39,0,12,7
88,304662,0,0,40,0,4,10,0,4,0,38,3,9,11
67,539275,0,0,42,6,4,10,1,4,0,39,0,10,15
76,280130,283,0,39,6,2,0,5,4,0,39,2,10,15
31,467639,0,0,39,5,2,10,1,4,1,4,3,10,15
67,230097,6,0,39,4,5,8,0,4,0,39,1,10,15
53,44830,0,0,45,4,4,12,0,4,0,39,0,3,4
83,455713,672,14,11,1,2,3,0,4,0,39,3,10,15
56,31655,60,0,30,6,2,8,0,2,0,39,0,9,11
53,222996,0,0,79,4,2,8,0,4,1,39,2,14,12
28,247512,719,0,41,6,0,8,3,2,0,39,2,9,11
28,298056,390,4,44,4,2,3,0,4,0,39,0,10,15
58,372506,0,0,14,4,4,12,4,4,1,39,1,10,15
43,142157,0,0,49,4,2,1,3,0,1,3,3,13,9
57,199999,0,0,9,4,2,4,1,4,1,24,3,14,12
79,282568,289,0,5,1,4,3,3,4,0,39,1,13,9
31,246774,382,0,49,4,2,14,0,2,0,39,0,9,11
39,176952,165,0,9,4,0,8,0,4,1,34,1,9,11
48,304140,0,0,45,6,2,6,3,4,1,39,0,10,15
58,236977,318,0,38,4,0,12,0,4,1,39,2,3,4
54,280189,779,0,39,7,2,0,1,4,0,39,0,9,11
38,206084,0,0,39,4,5,10,0,4,0,19,0,13,9
52,146327,77,0,42,4,4,4,4,4,1,39,2,14,12
45,514325,0,0,40,5,2,7,2,4,0,39,0,10,15
44,277375,1086,10,51,5,4,12,3,4,1,39,0,13,9
71,198318,375,0,41,5,6,6,5,4,1,39,1,13,9
46,264261,314,0,40,4,2,7,0,0,0,22,3,5,6
52,472237,0,0,54,4,6,1,1,0,0,3,2,6,0
62,260916,374,0,40,4,0,3,2,1,0,39,0,10,15
61,195858,484,0,40,4,4,1,0,4,0,39,0,10,15
17,525886,1054,5,42,4,2,4,0,4,1,34,3,13,9
39,217598,575,0,55,2,4,7,4,4,0,39,1,11,8
59,111394,0,0,41,4,2,10,1,4,0,39,0,11,8
40,509936,0,10,45,4,0,7,3,4,0,26,1,10,15
51,535282,0,0,40,4,5,8,4,4,0,39,1,6,0
73,122444,157,0,41,4,4,3,0,4,1,39,0,10,15
75,273244,0,0,28,4,0,1,5,4,1,39,2,9,11
46,113582,0,0,41,4,4,3,1,4,0,39,0,13,9
62,261776,0,0,52,4,2,0,3,4,0,39,1,9,11
46,391791,623,0,51,4,2,3,4,4,1,39,2,9,11
73,528632,138,0,23,4,2,5,3,4,0,39,1,13,9
17,299702,71,0,18,4,2,8,3,4,1,39,0,9,11
82,417388,0,0,57,4,4,8,2,4,1,39,0,14,12
79,485688,0,0,45,4,0,10,3,4,0,39,1,9,11
31,169914,112,0,40,6,0,14,2,4,0,39,0,10,15
38,150005,320,0,41,4,2,10,0,4,1,39,1,10,15
85,172318,349,0,41,6,2,0,1,4,1,39,3,9,11
44,247521,750,0,46,6,2,0,1,4,0,39,1,14,12
50,494849,0,0,39,2,4,4,0,4,1,39,0,10,15
58,538969,655,0,47,6,2,10,3,4,0,39,1,10,15
28,207317,276,0,32,8,2,4,3,3,0,39,3,6,0
38,220854,167,0,43,4,5,7,3,4,0,39,1,10,15
66,461537,57,0,40,6,2,8,4,4,0,39,0,3,4
37,369308,506,0,49,7,2,5,0,1,1,39,1,10,15
45,94054,23488,0,47,2,4,1,1,4,0,39,2,8,2
34,553621,136,7,41,5,2,11,4,4,1,39,0,9,11
41,201437,427,0,40,2,4,4,5,2,1,39,3,10,15
48,281646,646,0,40,6,0,7,1,4,0,39,0,14,12
30,229477,259,0,41,5,2,8,3,1,0,39,0,10,15
61,506473,0,0,42,4,0,12,0,4,1,39,0,13,9
64,234892,0,0,99,4,3,8,0,4,0,39,1,14,12
29,181146,397,0,41,5,4,5,0,4,0,1,1,10,15
42,367682,0,0,40,4,5,3,0,4,1,39,0,10,15
63,186133,97,0,47,4,2,6,4,4,1,39,0,10,15
39,246227,103,7,55,1,4,10,1,4,0,39,3,9,11
89,409257,0,6,89,4,2,7,4,4,1,11,1,13,9
50,120007,454,14,40,2,2,1,1,4,0,39,0,9,11
34,502327,34,0,38,4,0,1,3,4,0,39,0,9,11
45,562049,0,0,26,4,4,1,1,4,0,39,3,10,15
54,252405,0,0,67,4,2,7,0,4,1,39,2,10,15
34,256564,0,0,52,7,0,8,0,4,1,39,1,7,1
66,143325,218,0,16,4,2,7,5,4,1,39,3,9,11
34,426899,0,18,39,6,4,12,5,4,0,39,3,10,15
62,215956,0,7,53,4,0,8,0,4,1,3,2,2,3
74,406076,594,0,39,2,2,0,3,4,0,39,0,2,3
62,426016,0,9,12,5,0,3,5,4,0,39,0,13,9
77,383729,82,0,41,4,4,0,4,4,1,39,1,16,10
90,165643,71,0,32,6,2,8,1,0,0,39,1,14,12
80,246593,149,0,40,4,4,3,2,4,0,39,1,10,15
90,234263,0,0,48,4,2,8,4,4,0,39,3,9,11
25,420812,462,0,39,4,0,6,2,3,0,39,2,13,9
54,512183,0,0,40,4,2,1,3,4,0,39,0,7,1
64,491388,387,1175,41,1,2,4,3,2,0,40,1,8,2
72,247334,817,0,61,4,2,0,0,4,0,39,3,6,0
78,401830,0,3,53,6,4,3,0,4,1,39,0,10,15
56,151475,0,4,39,1,4,12,0,4,1,39,0,10,15
74,183842,346,0,41,4,2,3,4,4,1,39,2,13,9
77,356172,17090,0,23,0,0,12,1,4,0,39,2,10,15
58,280421,25,0,53,6,2,5,4,2,0,30,2,9,11
29,179633,830,0,39,4,2,14,3,4,1,13,0,10,15
35,493990,0,9,29,4,4,10,0,4,0,39,0,13,9
67,500316,0,0,99,4,4,0,0,4,0,39,2,13,9
57,229718,0,0,46,4,2,10,4,4,0,39,0,6,0
80,283409,17,0,42,4,2,0,0,4,1,39,1,13,9
55,231064,66,0,58,0,2,5,4,4,0,39,0,14,12
59,495478,807,0,15,6,2,3,1,4,1,39,1,9,11
49,192466,72,0,40,4,2,4,0,2,0,39,0,13,9
33,520390,1036,0,41,4,4,12,4,4,0,39,0,4,5
38,332256,0,0,39,2,0,6,2,4,0,39,1,11,8
37,110641,0,17,41,4,2,0,1,4,1,39,0,8,2
56,214026,0,0,35,7,2,12,0,4,0,19,3,9,11
78,524090,475,0,42,4,4,14,5,4,0,39,1,10,15
75,367399,236,0,39,2,4,14,4,4,1,39,1,16,10
64,396029,0,0,47,4,2,11,3,4,0,39,1,9,11
52,162214,292,0,39,4,2,3,0,2,1,39,1,6,0
41,185606,832,0,49,6,2,10,1,4,1,39,0,4,5
37,439956,0,0,39,6,4,12,5,4,1,39,3,9,11
34,255547,200,0,50,6,2,10,1,4,0,39,0,13,9
67,474337,0,0,40,4,2,10,4,4,1,39,2,9,11
59,195707,624,0,62,6,2,10,3,2,1,39,1,9,11
59,220872,0,0,36,2,2,8,0,4,1,39,3,13,9
52,312527,656,0,41,4,4,1,3,4,1,39,2,10,15
44,384373,275,0,53,4,4,3,0,4,0,5,1,12,7
55,332924,163,0,39,4,2,8,4,4,1,39,0,10,15
90,232386,98,0,40,4,2,7,0,4,0,39,0,9,11
26,241560,255,0,39,4,0,12,1,4,0,39,1,12,7
67,193601,0,0,55,4,4,13,4,4,0,39,0,10,15
52,298566,0,0,40,6,2,1,0,4,0,39,2,10,15
49,224587,670,0,41,4,4,0,0,4,1,39,0,13,9
39,250983,0,0,40,4,2,11,1,4,1,7,1,9,11
47,504490,774,0,40,4,2,10,4,4,1,39,0,15,14
26,407025,291,1,39,4,2,0,1,4,0,39,3,14,12
46,111240,34,6,53,4,0,10,4,4,1,39,1,10,15
50,238535,369,0,48,7,5,12,1,4,1,39,2,13,9
21,475809,522,0,40,4,2,7,3,4,0,39,1,10,15
81,65989,72,0,41,6,4,0,1,4,1,31,0,7,1
70,86102,448,0,21,4,2,10,0,4,0,39,0,9,11
46,123257,0,0,50,0,2,3,0,4,1,39,0,13,9
46,176559,962,0,39,4,4,10,0,4,0,39,0,10,15
36,181142,129,5,79,4,4,9,0,4,1,2,0,13,9
67,260226,589,0,7,4,4,10,4,4,1,39,2,10,15
36,257808,0,0,25,4,4,1,4,4,0,39,0,13,9
36,479981,9404,4,53,4,6,8,3,2,0,39,2,5,6
47,483546,657,0,39,4,4,12,4,2,0,39,2,14,12
81,207422,0,7,68,6,2,6,3,4,1,39,1,7,1
46,440493,181,0,28,2,2,1,5,4,1,7,3,9,11
54,191566,639,0,41,5,0,12,0,0,1,39,0,14,12
86,279492,530,0,41,4,4,5,0,4,0,39,0,10,15
57,251536,233,0,40,4,2,1,0,4,1,39,1,7,1
89,250120,0,0,59,6,2,7,4,2,0,39,0,9,11
77,536494,886,0,6,6,2,8,3,4,1,30,1,11,8
52,398274,7,0,49,6,2,14,0,4,0,39,0,9,11
57,265421,0,11,41,6,4,3,5,4,0,39,0,13,9
37,277132,449,0,18,4,2,14,0,4,0,39,0,10,15
47,197605,780,0,40,4,5,10,0,4,0,39,0,13,9
51,181340,168,0,57,4,2,10,3,2,0,39,0,10,15
56,367131,488,0,77,0,2,11,0,4,0,39,1,10,15
20,203145,621,0,40,4,4,10,3,4,1,39,1,6,0
32,329578,0,4,43,2,4,3,1,4,1,39,1,5,6
54,178970,159,0,43,1,2,6,0,4,0,13,0,16,10
67,529235,410,0,58,2,0,6,0,4,0,39,0,9,11
64,211804,0,0,29,0,2,9,2,4,1,39,0,10,15
46,299055,327,0,42,5,6,1,0,4,1,39,1,12,7
50,405999,4,0,24,2,4,12,0,4,0,39,3,10,15
38,319915,0,0,39,4,2,4,1,3,0,39,1,7,1
64,502362,1011,0,39,4,0,10,5,4,0,39,2,15,14
41,568792,0,0,47,2,2,1,3,2,1,39,1,10,15
28,410452,460,1,45,4,4,4,0,4,1,39,0,4,5
50,677398,0,0,41,4,4,1,0,4,1,39,2,7,1
46,263999,171,3,41,0,0,10,5,4,0,39,0,10,15
50,312257,0,0,40,4,2,10,3,4,1,38,1,12,7
39,215148,362,0,40,4,0,5,0,4,1,39,0,10,15
78,274193,497,0,45,2,5,0,0,4,0,39,2,10,15
77,425714,0,0,41,4,2,10,1,4,0,39,2,9,11
25,96596,309,0,53,4,2,1,3,4,0,39,0,13,9
36,20469,505,0,42,4,4,8,4,4,0,39,1,9,11
63,272637,784,0,41,4,2,14,3,4,1,39,2,3,4
90,285293,0,7,40,4,2,13,5,4,0,39,0,10,15
18,236998,769,0,41,4,2,5,3,4,1,39,0,10,15
59,229496,332,1028,60,6,0,12,3,4,0,39,1,10,15
19,559737,0,0,44,4,2,1,4,4,0,39,1,13,9
41,223863,0,0,45,4,2,3,4,4,0,39,0,9,11
80,150282,0,0,41,4,2,0,2,2,1,39,1,14,12
48,45526,0,0,53,7,2,4,0,4,1,39,2,13,9
57,250638,0,0,40,4,5,1,0,4,1,39,0,11,8
38,256090,360,0,39,4,4,12,4,4,1,39,0,10,15
38,401870,0,0,44,4,4,8,3,4,0,3,1,10,15
38,232298,1783,2079,40,4,6,0,1,4,1,39,1,14,12
79,375917,473,0,38,4,4,12,0,4,0,39,2,9,11
57,208758,0,0,14,4,2,12,3,4,1,39,1,10,15
50,335533,0,794,42,6,2,3,0,2,1,0,0,10,15
66,230733,410,15,42,7,2,10,0,2,0,39,1,10,15
23,130339,0,0,99,4,2,0,4,4,0,20,0,10,15
51,186148,0,0,42,5,4,8,3,4,0,39,2,13,9
50,423166,0,25,42,4,2,10,4,4,0,39,0,10,15
28,98813,0,0,46,1,6,4,3,1,1,39,1,10,15
65,351531,0,0,41,1,0,10,0,4,0,39,0,9,11
57,182840,0,0,40,6,0,12,0,4,0,39,2,12,7
32,205182,175,0,40,4,0,8,0,1,0,39,3,9,11
54,194084,41,0,41,2,0,1,3,4,1,39,3,13,9
31,195508,127,0,40,4,2,3,1,4,1,39,2,10,15
30,262412,0,0,34,6,2,6,3,4,0,39,0,11,8
57,233982,0,0,41,4,2,5,2,4,0,39,2,10,15
61,278300,425,0,41,4,2,12,4,4,0,20,3,10,15
42,45614,465,0,34,6,4,8,3,2,1,39,1,7,1
41,202593,0,12,41,6,2,0,1,4,0,0,0,4,5
53,381480,0,10,65,0,4,3,3,4,1,39,0,11,8
78,84776,203,0,49,4,2,14,1,2,0,39,1,12,7
55,93658,304,0,38,4,4,12,1,1,1,31,2,11,8
78,339416,0,0,39,4,4,1,0,4,1,39,3,5,6
38,436785,11,0,42,4,4,11,0,4,0,30,0,12,7
59,288358,742,0,9,4,2,10,0,4,1,39,0,10,15
46,259489,847,0,40,4,2,3,0,0,1,14,1,14,12
26,280768,0,0,38,4,0,7,5,4,0,39,1,10,15
39,210941,275,0,41,6,0,10,1,4,0,34,0,8,2
37,194159,0,0,41,4,0,1,5,4,0,39,2,6,0
70,213880,0,11,55,4,2,5,0,4,0,39,2,10,15
78,397580,166,0,41,4,4,12,0,4,0,39,0,10,15
33,267540,788,13,36,4,2,10,4,4,1,39,1,9,11
66,285197,742,18,49,4,2,6,4,4,1,39,1,10,15
67,295748,836,0,32,4,2,12,3,0,1,39,1,10,15
26,296747,192,12,52,6,2,6,1,4,0,39,0,15,14
40,262552,0,0,39,4,2,10,0,4,0,39,1,9,11
51,236573,0,0,48,4,0,10,0,4,0,39,0,13,9
49,385608,864,0,69,4,2,0,4,1,0,39,0,10,15
57,419430,478,0,99,4,2,3,1,4,0,39,0,7,1
73,211976,607,0,41,4,0,10,3,4,0,39,0,11,8
37,199113,159,0,39,4,0,0,0,4,1,39,1,10,15
17,257048,344,9,42,4,4,3,1,2,0,39,2,9,11
53,314919,347,0,42,6,2,12,1,4,0,39,3,10,15
54,199035,0,0,38,0,2,12,5,4,1,39,0,15,14
58,183254,188,0,53,4,4,4,0,2,0,39,3,11,8
45,420922,803,0,39,0,4,8,5,4,1,39,2,13,9
49,395681,343,0,67,1,4,1,0,4,0,11,0,11,8
45,279301,584,7,49,4,2,0,3,4,0,39,0,6,0
24,205655,737,0,41,4,0,4,2,4,0,39,0,9,11
90,223097,679,0,39,4,4,4,4,4,0,39,2,14,12
43,438979,1048,0,29,4,2,1,0,2,0,11,0,10,15
45,158461,0,6,40,4,5,8,3,2,0,26,2,2,3
74,531207,631,0,51,4,4,8,0,4,1,6,0,10,15
40,185751,0,0,41,2,5,6,0,4,0,7,0,2,3
38,374069,0,0,40,7,2,10,1,4,0,39,0,13,9
47,472919,42,8,40,4,0,0,0,4,0,39,1,9,11
35,206440,0,1252,41,4,4,10,1,4,0,39,0,13,9
40,253899,1048,0,41,2,2,0,2,4,0,39,1,5,6
67,202997,101,0,53,2,0,8,0,4,1,39,1,10,15
47,288016,401,0,34,4,4,1,3,4,1,39,2,13,9
64,232908,887,0,72,4,5,8,1,4,1,39,0,13,9
53,244752,126,24,55,5,0,3,5,4,0,39,3,10,15
67,175596,418,3,32,4,0,1,0,4,0,39,1,10,15
38,261686,208,0,45,0,4,6,3,4,0,39,0,9,11
90,227050,125,0,99,6,0,10,1,4,0,39,0,3,4
71,487277,655,0,39,4,4,11,0,4,0,39,0,13,9
60,190499,239,0,42,4,2,6,3,4,1,26,2,3,4
25,186971,0,11,62,4,2,11,1,4,0,19,0,5,6
73,273482,229,0,41,4,0,1,0,4,1,39,2,14,12
69,182977,0,0,46,2,4,14,3,4,1,39,0,2,3
33,370446,730,0,48,4,2,4,4,4,0,39,0,13,9
32,293044,0,0,67,7,2,0,1,4,0,39,2,10,15
64,220508,910,0,60,1,4,14,0,0,0,39,2,14,12
32,224823,0,0,39,6,2,8,0,4,0,39,1,5,6
78,556051,174,0,96,0,4,7,2,4,1,39,3,10,15
55,379656,556,0,41,4,0,8,4,1,1,39,1,9,11
76,308685,0,0,17,5,2,14,4,4,0,39,0,9,11
44,303025,0,0,38,2,5,10,0,4,0,39,2,14,12
76,134484,0,0,41,4,4,12,0,4,0,39,1,9,11
66,218535,0,0,48,4,2,0,1,4,1,39,1,9,11
37,267085,0,16,27,5,0,12,3,4,1,39,0,5,6
66,383141,637,0,40,4,2,12,4,4,0,39,1,9,11
45,677398,662,0,40,8,5,1,3,4,0,39,2,9,11
56,403283,1029,0,41,6,2,1,0,4,0,39,2,3,4
70,319756,0,0,38,4,4,4,5,4,1,39,2,9,11
47,180547,280,0,27,4,4,1,1,4,0,5,3,7,1
68,233772,0,0,39,2,0,12,0,4,0,13,1,3,4
31,220495,206,0,53,4,2,8,0,4,0,39,0,9,11
57,473499,0,0,40,4,0,3,3,4,0,39,0,10,15
67,322460,637,0,41,5,0,8,1,4,0,39,1,14,12
66,247847,322,0,40,4,2,7,0,4,0,39,1,10,15
48,148311,0,14,39,4,2,3,0,2,0,6,0,6,0
56,244393,602,0,39,4,2,3,4,4,0,39,0,10,15
59,614802,0,0,88,7,2,5,4,1,0,39,1,9,11
32,135800,592,0,3,4,0,4,2,4,1,39,0,10,15
74,350796,367,0,39,2,0,5,0,4,1,39,2,10,15
55,138840,620,0,39,0,2,4,0,4,1,39,0,14,12
43,48559,573,0,47,4,0,10,3,4,0,39,0,16,10
61,182581,146,0,39,1,0,1,0,4,1,39,2,13,9
47,79192,903,0,83,6,2,1,1,4,1,39,2,13,9
80,434340,0,0,20,4,2,0,3,4,0,39,2,13,9
89,567326,74,25,40,4,2,10,3,4,0,39,2,11,8
85,217269,0,0,40,4,5,0,3,4,0,39,1,10,15
69,244942,0,0,99,4,2,11,3,4,1,39,1,13,9
54,110760,243,0,32,4,4,3,4,4,0,39,0,10,15
63,213930,0,0,41,4,2,3,2,4,1,39,0,7,1
48,530615,214,0,40,4,2,3,1,4,0,39,1,9,11
56,472996,442,0,41,4,6,10,0,1,1,39,1,16,10
53,677398,454,0,40,4,4,1,1,4,1,8,3,6,0
60,196042,0,0,41,4,2,0,0,4,1,2,2,15,14
37,371846,0,0,43,4,6,8,1,4,0,39,0,10,15
66,247149,1,0,40,2,4,5,0,1,0,39,1,9,11
50,170682,291,0,40,4,2,12,0,1,1,6,3,12,7
55,195626,0,0,39,4,5,14,5,4,1,26,1,12,7
63,298827,342,0,40,4,5,0,0,4,0,39,3,4,5
73,129740,126,0,55,4,0,4,5,4,1,39,2,9,11
24,213546,0,0,52,4,4,10,4,4,1,39,1,13,9
58,209815,50603,0,41,4,4,8,4,4,0,39,0,13,9
41,141593,483,0,39,4,4,7,0,4,1,39,3,9,11
50,204985,1182,0,75,4,2,7,0,1,1,39,0,9,11
34,449292,0,0,50,4,4,5,4,4,0,32,3,10,15
73,33560,0,0,18,6,2,3,0,4,1,39,0,9,11
50,287161,0,0,40,4,0,6,0,4,0,6,0,9,11
51,335688,0,0,39,4,2,4,0,4,0,39,3,12,7
62,156709,270,0,41,2,4,0,4,4,0,39,0,13,9
76,254702,567,0,59,4,4,8,1,4,0,39,0,14,12
67,59904,3228,0,41,4,2,14,3,4,1,39,0,10,15
