age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country,income,education-num,education
48.0,203535.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,10.0,15
60.0,265097.0,0.0,0.0,50.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,1.0,13.0,9
39.0,324372.0,0.0,0.0,40.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,11.0,8
30.0,103980.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,5.0,6
33.0,175859.0,0.0,0.0,43.0,4.0,4.0,1.0,2.0,4.0,1.0,39.0,1.0,14.0,12
39.0,154860.0,0.0,0.0,40.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,8.0,2
36.0,143414.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,9.0,11
36.0,154941.0,0.0,0.0,40.0,6.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,9.0,11
60.0,240172.0,0.0,0.0,40.0,6.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,10.0,15
26.0,113555.0,0.0,0.0,40.0,4.0,4.0,11.0,1.0,4.0,1.0,39.0,0.0,9.0,11
31.0,137723.0,0.0,0.0,35.0,4.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,13.0,9
31.0,338717.0,0.0,0.0,24.0,4.0,4.0,8.0,2.0,4.0,0.0,39.0,1.0,13.0,9
29.0,109928.0,0.0,0.0,40.0,4.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,10.0,15
22.0,163584.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,10.0,15
40.0,181705.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,13.0,9
26.0,173542.0,0.0,0.0,50.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,3.0,10.0,15
32.0,175323.0,0.0,0.0,40.0,4.0,2.0,10.0,5.0,4.0,1.0,39.0,0.0,10.0,15
35.0,305886.0,0.0,0.0,40.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,3.0,9.0,11
45.0,383745.0,0.0,0.0,40.0,4.0,2.0,1.0,5.0,4.0,0.0,39.0,0.0,13.0,9
60.0,123718.0,0.0,0.0,40.0,4.0,2.0,8.0,0.0,4.0,0.0,39.0,1.0,13.0,9
33.0,181705.0,0.0,0.0,35.0,4.0,4.0,12.0,5.0,4.0,0.0,39.0,0.0,11.0,8
25.0,270315.0,0.0,0.0,40.0,4.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,13.0,9
50.0,380543.0,0.0,0.0,50.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,13.0,9
29.0,286839.0,0.0,0.0,50.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,10.0,15
61.0,212213.0,0.0,0.0,25.0,4.0,2.0,6.0,4.0,4.0,0.0,39.0,0.0,9.0,11
22.0,167501.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,4.0,0.0,39.0,0.0,9.0,11
26.0,249727.0,0.0,0.0,40.0,4.0,2.0,1.0,4.0,4.0,0.0,39.0,1.0,5.0,6
37.0,141453.0,0.0,0.0,40.0,4.0,4.0,12.0,3.0,4.0,1.0,39.0,0.0,14.0,12
40.0,141337.0,0.0,0.0,40.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,2.0,10.0,15
56.0,173839.0,0.0,0.0,50.0,2.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,6.0,0
55.0,203761.0,0.0,0.0,40.0,2.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,11.0,8
44.0,276062.0,0.0,0.0,40.0,1.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,9.0,11
55.0,383216.0,0.0,0.0,40.0,2.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,10.0,15
21.0,185330.0,0.0,0.0,40.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,9.0,11
23.0,105862.0,0.0,0.0,40.0,4.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,4.0,5
17.0,141058.0,0.0,0.0,40.0,4.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,9.0,11
24.0,256062.0,0.0,0.0,40.0,4.0,2.0,1.0,0.0,4.0,1.0,16.0,0.0,10.0,15
33.0,113839.0,0.0,0.0,50.0,4.0,4.0,4.0,1.0,4.0,0.0,39.0,1.0,9.0,11
49.0,255004.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,13.0,9
37.0,157599.0,0.0,0.0,40.0,6.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,10.0,15
38.0,144778.0,0.0,0.0,40.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,10.0,15
25.0,124793.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,13.0,9
41.0,24790.0,0.0,0.0,20.0,4.0,4.0,4.0,3.0,4.0,0.0,39.0,0.0,15.0,14
40.0,178517.0,0.0,0.0,45.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,10.0,15
24.0,107793.0,0.0,0.0,40.0,0.0,4.0,0.0,1.0,4.0,0.0,39.0,0.0,13.0,9
34.0,212780.0,0.0,0.0,40.0,4.0,2.0,3.0,5.0,4.0,0.0,39.0,1.0,9.0,11
31.0,249612.0,0.0,0.0,40.0,4.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,9.0,11
31.0,26598.0,0.0,0.0,40.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,7.0,1
30.0,121245.0,0.0,0.0,40.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,10.0,15
34.0,154861.0,0.0,0.0,50.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,9.0,11
57.0,181705.0,0.0,0.0,60.0,4.0,2.0,13.0,0.0,4.0,1.0,39.0,1.0,13.0,9
34.0,120544.0,0.0,0.0,70.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,10.0,15
40.0,166526.0,0.0,0.0,40.0,4.0,0.0,7.0,1.0,4.0,1.0,39.0,0.0,10.0,15
33.0,114060.0,0.0,0.0,40.0,4.0,2.0,5.0,5.0,4.0,0.0,39.0,0.0,13.0,9
26.0,248739.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,3.0,4
38.0,323639.0,0.0,0.0,40.0,4.0,4.0,12.0,4.0,4.0,1.0,39.0,0.0,13.0,9
27.0,109813.0,0.0,0.0,40.0,4.0,2.0,4.0,5.0,4.0,0.0,39.0,0.0,5.0,6
17.0,125054.0,0.0,0.0,40.0,4.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,12.0,7
20.0,160625.0,0.0,0.0,40.0,4.0,4.0,5.0,3.0,4.0,1.0,39.0,1.0,10.0,15
39.0,263398.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,9.0,11
28.0,177858.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,4.0,1.0,39.0,2.0,13.0,9
61.0,187815.0,0.0,0.0,48.0,4.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,9.0,11
63.0,236496.0,0.0,0.0,40.0,4.0,6.0,10.0,1.0,4.0,1.0,39.0,0.0,6.0,0
32.0,104045.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,13.0,9
36.0,325922.0,0.0,0.0,40.0,4.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,4.0,5
47.0,142924.0,0.0,0.0,50.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,10.0,15
22.0,236931.0,0.0,0.0,40.0,4.0,0.0,1.0,3.0,4.0,0.0,39.0,0.0,10.0,15
52.0,496382.0,0.0,0.0,40.0,6.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,9.0,11
51.0,52486.0,0.0,0.0,15.0,0.0,4.0,0.0,1.0,4.0,0.0,39.0,0.0,10.0,15
48.0,121228.0,0.0,0.0,50.0,4.0,0.0,10.0,1.0,4.0,1.0,39.0,0.0,13.0,9
49.0,134888.0,0.0,0.0,30.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,15.0,14
20.0,549349.0,0.0,0.0,40.0,4.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,10.0,15
46.0,106982.0,0.0,0.0,40.0,5.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,6.0,0
46.0,173804.0,0.0,0.0,40.0,7.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,14.0,12
37.0,152752.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,13.0,9
36.0,180514.0,0.0,0.0,45.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,3.0,10.0,15
30.0,72688.0,0.0,2002.0,45.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,9.0,11
30.0,173858.0,0.0,0.0,50.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,7.0,1
23.0,133712.0,0.0,0.0,40.0,4.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,9.0,11
36.0,309037.0,0.0,0.0,40.0,4.0,4.0,8.0,4.0,4.0,1.0,39.0,0.0,6.0,0
35.0,226629.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,14.0,12
65.0,97723.0,0.0,0.0,40.0,4.0,2.0,7.0,5.0,4.0,0.0,39.0,0.0,9.0,11
46.0,33001.0,0.0,0.0,40.0,4.0,2.0,6.0,0.0,4.0,1.0,7.0,2.0,10.0,15
33.0,183710.0,0.0,0.0,40.0,4.0,4.0,1.0,2.0,4.0,1.0,39.0,0.0,6.0,0
30.0,72922.0,0.0,0.0,15.0,4.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,14.0,12
40.0,334113.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,10.0,15
34.0,263300.0,0.0,0.0,35.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,9.0,11
37.0,341359.0,0.0,0.0,40.0,4.0,0.0,12.0,1.0,4.0,0.0,39.0,0.0,13.0,9
41.0,157726.0,0.0,0.0,50.0,4.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,10.0,15
37.0,169958.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,39.0,0.0,9.0,11
44.0,380543.0,0.0,0.0,40.0,4.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,10.0,15
70.0,113555.0,0.0,0.0,40.0,4.0,4.0,4.0,1.0,4.0,0.0,39.0,0.0,13.0,9
27.0,119957.0,0.0,0.0,40.0,4.0,4.0,10.0,1.0,4.0,1.0,39.0,1.0,9.0,11
49.0,104892.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,3.0,6.0,0
41.0,87561.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,10.0,15
45.0,204026.0,0.0,0.0,45.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,9.0,11
40.0,86750.0,0.0,0.0,40.0,2.0,2.0,10.0,0.0,2.0,1.0,39.0,1.0,10.0,15
22.0,184018.0,0.0,0.0,40.0,4.0,4.0,11.0,3.0,4.0,1.0,39.0,0.0,9.0,11
46.0,126954.0,0.0,0.0,40.0,4.0,2.0,11.0,0.0,4.0,1.0,39.0,3.0,13.0,9
58.0,549349.0,0.0,0.0,40.0,4.0,2.0,8.0,4.0,4.0,0.0,39.0,1.0,9.0,11
42.0,105813.0,0.0,0.0,50.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,2.0,3
28.0,183858.0,0.0,0.0,40.0,4.0,4.0,7.0,3.0,4.0,1.0,39.0,1.0,9.0,11
22.0,121718.0,0.0,0.0,40.0,4.0,4.0,8.0,4.0,4.0,1.0,39.0,0.0,10.0,15
38.0,170984.0,0.0,0.0,40.0,4.0,4.0,4.0,3.0,2.0,1.0,39.0,0.0,13.0,9
58.0,95639.0,0.0,0.0,40.0,5.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,14.0,12
22.0,352045.0,0.0,0.0,40.0,4.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,9.0,11
37.0,76900.0,0.0,0.0,40.0,4.0,0.0,12.0,4.0,4.0,0.0,39.0,0.0,9.0,11
37.0,338717.0,0.0,0.0,40.0,4.0,0.0,8.0,1.0,4.0,0.0,39.0,0.0,9.0,11
25.0,203546.0,0.0,0.0,40.0,4.0,4.0,10.0,1.0,2.0,1.0,39.0,1.0,14.0,12
36.0,104892.0,0.0,0.0,40.0,4.0,4.0,5.0,3.0,4.0,0.0,39.0,0.0,9.0,11
20.0,133712.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,9.0,11
37.0,147847.0,0.0,0.0,45.0,2.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,12.0,7
26.0,116832.0,0.0,0.0,35.0,4.0,2.0,13.0,0.0,4.0,1.0,39.0,3.0,13.0,9
34.0,46645.0,0.0,0.0,40.0,4.0,4.0,3.0,1.0,2.0,1.0,39.0,0.0,13.0,9
24.0,186488.0,0.0,0.0,40.0,4.0,4.0,11.0,1.0,4.0,1.0,39.0,0.0,9.0,11
46.0,140001.0,0.0,0.0,40.0,6.0,0.0,4.0,1.0,4.0,1.0,39.0,1.0,9.0,11
45.0,216445.0,0.0,0.0,40.0,4.0,2.0,5.0,0.0,4.0,1.0,39.0,2.0,13.0,9
31.0,148001.0,0.0,0.0,40.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,9.0,11
50.0,131584.0,0.0,0.0,40.0,4.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,13.0,9
32.0,174839.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,9.0,11
47.0,101618.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,16.0,10
61.0,140001.0,0.0,0.0,40.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,7.0,1
36.0,121058.0,0.0,0.0,40.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,10.0,15
23.0,167526.0,0.0,0.0,40.0,5.0,4.0,4.0,3.0,4.0,1.0,39.0,0.0,9.0,11
24.0,219632.0,0.0,0.0,45.0,4.0,0.0,5.0,5.0,4.0,0.0,39.0,0.0,9.0,11
39.0,121040.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,13.0,9
33.0,109856.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,9.0,11
38.0,187815.0,0.0,0.0,40.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,14.0,12
18.0,468713.0,0.0,0.0,40.0,4.0,4.0,14.0,3.0,4.0,0.0,39.0,0.0,9.0,11
30.0,165972.0,0.0,0.0,40.0,4.0,2.0,6.0,0.0,4.0,1.0,39.0,1.0,11.0,8
44.0,120561.0,0.0,0.0,60.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,14.0,12
35.0,175034.0,0.0,0.0,40.0,4.0,4.0,7.0,3.0,4.0,0.0,39.0,1.0,13.0,9
20.0,105989.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,10.0,15
22.0,104908.0,0.0,0.0,40.0,0.0,4.0,0.0,3.0,4.0,0.0,39.0,0.0,9.0,11
22.0,240172.0,0.0,0.0,40.0,4.0,4.0,8.0,2.0,4.0,1.0,39.0,0.0,9.0,11
28.0,177414.0,0.0,0.0,40.0,6.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,9.0,11
33.0,162009.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,13.0,9
38.0,158975.0,0.0,0.0,65.0,6.0,2.0,5.0,0.0,4.0,1.0,39.0,3.0,14.0,12
38.0,127215.0,0.0,0.0,40.0,4.0,2.0,3.0,5.0,4.0,0.0,39.0,1.0,13.0,9
22.0,208919.0,0.0,0.0,20.0,4.0,4.0,12.0,1.0,4.0,1.0,39.0,0.0,11.0,8
31.0,276087.0,0.0,0.0,40.0,4.0,4.0,7.0,3.0,4.0,0.0,39.0,0.0,10.0,15
39.0,113712.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,16.0,10
42.0,105814.0,0.0,0.0,35.0,4.0,0.0,6.0,3.0,4.0,1.0,39.0,0.0,9.0,11
23.0,122048.0,0.0,0.0,40.0,2.0,0.0,10.0,4.0,4.0,0.0,39.0,0.0,9.0,11
30.0,142565.0,0.0,0.0,40.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,12.0,7
32.0,101611.0,0.0,0.0,50.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,2.0,10.0,15
36.0,195148.0,0.0,0.0,40.0,5.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,7.0,1
34.0,195253.0,0.0,0.0,15.0,4.0,4.0,8.0,4.0,4.0,0.0,39.0,0.0,10.0,15
41.0,275244.0,7688.0,0.0,50.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,10.0,15
20.0,244018.0,0.0,0.0,40.0,4.0,0.0,12.0,4.0,4.0,0.0,39.0,0.0,13.0,9
48.0,263398.0,0.0,0.0,20.0,4.0,4.0,7.0,3.0,4.0,0.0,39.0,0.0,9.0,11
54.0,72475.0,0.0,0.0,40.0,4.0,2.0,11.0,0.0,2.0,1.0,39.0,0.0,10.0,15
48.0,101656.0,0.0,0.0,65.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,11.0,8
24.0,203761.0,0.0,0.0,40.0,4.0,4.0,4.0,3.0,4.0,1.0,39.0,0.0,13.0,9
36.0,308567.0,0.0,0.0,40.0,4.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,7.0,1
20.0,110931.0,0.0,0.0,40.0,4.0,4.0,7.0,3.0,4.0,0.0,39.0,1.0,10.0,15
60.0,325943.0,0.0,0.0,20.0,6.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,5.0,6
35.0,46815.0,0.0,0.0,40.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,1.0,9.0,11
45.0,83618.0,0.0,0.0,55.0,4.0,0.0,4.0,1.0,4.0,0.0,39.0,0.0,9.0,11
42.0,120518.0,0.0,0.0,36.0,4.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,5.0,6
36.0,203468.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,13.0,9
38.0,169955.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,13.0,9
24.0,369522.0,0.0,0.0,40.0,4.0,4.0,8.0,1.0,2.0,0.0,39.0,0.0,10.0,15
27.0,163531.0,0.0,0.0,40.0,4.0,4.0,12.0,1.0,4.0,0.0,39.0,0.0,10.0,15
38.0,195447.0,0.0,0.0,55.0,4.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,13.0,9
28.0,183800.0,0.0,0.0,40.0,4.0,0.0,1.0,1.0,4.0,1.0,39.0,1.0,13.0,9
39.0,174910.0,0.0,0.0,35.0,4.0,4.0,7.0,1.0,4.0,1.0,39.0,0.0,9.0,11
38.0,341672.0,0.0,0.0,40.0,4.0,4.0,3.0,3.0,4.0,1.0,39.0,0.0,9.0,11
44.0,109844.0,0.0,0.0,50.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,10.0,15
35.0,175628.0,0.0,0.0,15.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,9.0,11
19.0,261532.0,0.0,0.0,40.0,7.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,10.0,15
20.0,116613.0,0.0,0.0,40.0,4.0,4.0,8.0,4.0,4.0,0.0,39.0,2.0,9.0,11
38.0,266032.0,0.0,0.0,40.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,10.0,15
17.0,176951.0,0.0,0.0,40.0,4.0,4.0,10.0,4.0,4.0,0.0,39.0,0.0,10.0,15
36.0,82601.0,0.0,0.0,40.0,4.0,6.0,3.0,1.0,4.0,1.0,39.0,0.0,13.0,9
76.0,251659.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,13.0,9
19.0,325923.0,0.0,0.0,40.0,4.0,4.0,11.0,1.0,4.0,1.0,39.0,1.0,10.0,15
28.0,256051.0,0.0,0.0,30.0,4.0,4.0,1.0,3.0,4.0,1.0,39.0,0.0,6.0,0
29.0,106750.0,0.0,0.0,40.0,4.0,4.0,12.0,3.0,4.0,1.0,39.0,0.0,10.0,15
36.0,251659.0,0.0,0.0,40.0,4.0,2.0,10.0,5.0,4.0,1.0,39.0,0.0,10.0,15
52.0,122048.0,0.0,0.0,40.0,4.0,0.0,8.0,1.0,4.0,1.0,39.0,2.0,15.0,14
18.0,113323.0,0.0,0.0,40.0,4.0,2.0,11.0,0.0,4.0,1.0,39.0,2.0,6.0,0
20.0,186934.0,0.0,0.0,40.0,0.0,4.0,0.0,3.0,4.0,0.0,39.0,0.0,13.0,9
42.0,177523.0,0.0,0.0,45.0,4.0,4.0,4.0,1.0,4.0,0.0,39.0,1.0,9.0,11
30.0,496382.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,14.0,12
40.0,103980.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,13.0,9
55.0,184655.0,0.0,0.0,40.0,4.0,4.0,4.0,1.0,4.0,1.0,39.0,0.0,10.0,15
32.0,153411.0,0.0,0.0,40.0,4.0,4.0,1.0,4.0,4.0,0.0,39.0,0.0,9.0,11
55.0,122562.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,2.0,3
37.0,143392.0,0.0,0.0,40.0,4.0,4.0,13.0,1.0,4.0,0.0,39.0,0.0,13.0,9
44.0,122272.0,0.0,0.0,40.0,4.0,0.0,3.0,4.0,4.0,0.0,39.0,0.0,9.0,11
32.0,122860.0,0.0,0.0,40.0,4.0,4.0,4.0,3.0,4.0,1.0,39.0,0.0,9.0,11
30.0,101299.0,0.0,0.0,40.0,4.0,4.0,4.0,3.0,4.0,1.0,39.0,2.0,9.0,11
46.0,113518.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,5.0,6
18.0,314323.0,0.0,0.0,40.0,4.0,4.0,7.0,1.0,4.0,1.0,39.0,0.0,10.0,15
43.0,182896.0,0.0,0.0,40.0,1.0,0.0,1.0,1.0,4.0,1.0,39.0,0.0,9.0,11
35.0,236415.0,0.0,1740.0,40.0,4.0,0.0,10.0,1.0,4.0,1.0,39.0,1.0,13.0,9
33.0,133712.0,0.0,0.0,40.0,4.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,10.0,15
48.0,265655.0,0.0,0.0,40.0,4.0,0.0,7.0,1.0,4.0,1.0,39.0,0.0,9.0,11
26.0,122913.0,0.0,0.0,40.0,4.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,9.0,11
49.0,140001.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,9.0,11
17.0,140724.0,0.0,0.0,15.0,4.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,7.0,1
50.0,163729.0,0.0,0.0,20.0,4.0,5.0,10.0,5.0,4.0,1.0,39.0,0.0,9.0,11
20.0,142924.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,9.0,11
36.0,226629.0,0.0,0.0,40.0,4.0,3.0,8.0,1.0,4.0,1.0,39.0,1.0,10.0,15
38.0,140001.0,0.0,0.0,40.0,2.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,13.0,9
52.0,161369.0,0.0,0.0,40.0,4.0,2.0,11.0,0.0,4.0,1.0,39.0,3.0,13.0,9
19.0,24763.0,0.0,0.0,16.0,4.0,4.0,10.0,1.0,4.0,0.0,39.0,0.0,13.0,9
30.0,304960.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,13.0,9
44.0,203785.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,14.0,12
34.0,344742.0,0.0,0.0,40.0,4.0,2.0,12.0,5.0,4.0,0.0,39.0,0.0,13.0,9
20.0,180618.0,0.0,0.0,35.0,4.0,4.0,10.0,3.0,4.0,1.0,39.0,0.0,9.0,11
50.0,265097.0,0.0,0.0,40.0,7.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,10.0,15
29.0,158294.0,0.0,0.0,15.0,4.0,4.0,3.0,1.0,4.0,0.0,39.0,0.0,11.0,8
41.0,140984.0,0.0,0.0,40.0,4.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,9.0,11
37.0,362815.0,0.0,0.0,40.0,4.0,6.0,10.0,1.0,4.0,0.0,39.0,0.0,9.0,11
23.0,207723.0,0.0,0.0,35.0,4.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,10.0,15
20.0,219869.0,0.0,0.0,40.0,4.0,4.0,1.0,1.0,4.0,0.0,39.0,1.0,9.0,11
22.0,194472.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,5.0,6
52.0,113401.0,0.0,0.0,40.0,4.0,4.0,3.0,2.0,4.0,1.0,39.0,0.0,13.0,9
16.0,138714.0,0.0,0.0,40.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,9.0,11
36.0,178511.0,0.0,0.0,60.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,14.0,12
19.0,126934.0,0.0,0.0,40.0,4.0,4.0,1.0,4.0,4.0,0.0,39.0,1.0,9.0,11
48.0,33477.0,0.0,0.0,40.0,4.0,0.0,8.0,3.0,4.0,0.0,39.0,0.0,10.0,15
31.0,286689.0,0.0,0.0,40.0,4.0,0.0,4.0,4.0,2.0,1.0,39.0,1.0,9.0,11
41.0,72862.0,0.0,0.0,40.0,4.0,4.0,8.0,1.0,4.0,1.0,39.0,0.0,7.0,1
38.0,292598.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,13.0,9
46.0,47415.0,0.0,0.0,40.0,4.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,11.0,8
21.0,98613.0,0.0,0.0,60.0,4.0,4.0,12.0,2.0,4.0,1.0,39.0,0.0,13.0,9
18.0,315675.0,0.0,0.0,60.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,9.0,11
37.0,162009.0,0.0,0.0,35.0,4.0,4.0,1.0,0.0,4.0,1.0,39.0,0.0,9.0,11
42.0,26781.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,10.0,15
51.0,36278.0,0.0,0.0,46.0,6.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,13.0,9
70.0,137984.0,0.0,0.0,40.0,4.0,0.0,1.0,4.0,4.0,1.0,39.0,0.0,10.0,15
22.0,352045.0,0.0,0.0,40.0,4.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,10.0,15
34.0,468721.0,0.0,0.0,40.0,4.0,4.0,4.0,3.0,4.0,0.0,39.0,0.0,9.0,11
